OBJECTID,INCNUM,YMD_TM,OCCURRED_DT,OCCURRED_TM,UDTEXT24A,UDTEXT24B,UDTEXT24C,UDTEXT24D,DISPOSITION,STREET_N,STREET,STREET_T,STREET_G,CITY,UOF_FORCE_TYPE,UOF_REASON,SERVICE_TYPE,CIT_ARRESTED,CITCHARGE_TYPE,CIT_WEAPON_TYPE,CIT_INJURED,CIT_HOSPITAL,OFF_INJURED,OFF_HOSPITAL,CIT_NUM,CIT_RACE,CIT_SEX,CIT_AGE,CIT_COND_TYPE,OFF_NUM,OFF_RACE,OFF_SEX,OFF_AGE,OFF_YR_EMPLOY,OFF_COND_TYPE,STATE,OCCURRED_WEEK_DAY,OCCURRED_HOUR,OCCURRED_QUARTER,OCCURRED_YEAR,"""INDOT"""
58573,33780,2019-02-04T17:35:00Z,2019-02-04,17:35:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,BROADWAY,AVENUE, ,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,POSSESSION OF FIREARM,UNREPORTED,NO,NO,NO,NO,19733,BI-RACIAL,MALE,22,UNREPORTED,3283,WHITE,MALE,28,4,UNREPORTED,IN,Mon,17,1,2019,INDOT
58585,33857,2019-02-01T23:15:00Z,2019-02-01,23:15:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,MIDNIGHT,DRIVE, ,INDIANAPOLIS,PHYSICAL,COMBATIVE SUSPECT,CALL FOR SERVICE,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,YES,NO,NO,19763,WHITE,MALE,35,NO INJURIES NOTED OR VISIBLE,2353,WHITE,MALE,51,16,NO INJURIES NOTED OR VISIBLE,IN,Fri,23,1,2019,INDOT
58590,23365,2017-10-07T08:04:00Z,2017-10-07,08:04:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW DAY SHIFT,SW DAY SHIFT,IN COMPLIANCE,4545,MURRAY,STREET,W,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,CALL FOR SERVICE,NO,UNREPORTED,UNREPORTED,NO,NO,NO,NO,13896,BLACK,MALE,21,UNREPORTED,2380,WHITE,MALE,37,13,UNREPORTED,IN,Sat,8,4,2017,INDOT
58592,41571,2019-10-07T15:00:00Z,2019-10-07,15:00:00:000,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,DELAWARE,STREET,N,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,CALL FOR SERVICE,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,13896,BLACK,MALE,23,NO INJURIES NOTED OR VISIBLE,3097,WHITE,MALE,999999,0,NO INJURIES NOTED OR VISIBLE,IN,Mon,15,4,2019,INDOT
58595,23383,2017-10-06T20:40:00Z,2017-10-06,20:40:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND DAY SHIFT,ND DAY SHIFT,IN COMPLIANCE,4545,46TH,STREET,E,INDIANAPOLIS,HANDCUFFING,NON-COMPLIANT,OFF-DUTY EMPLOYMENT,YES,BATTERY F,UNREPORTED,NO,NO,YES,NO,13909,BLACK,FEMALE,48,NO INJURIES NOTED OR VISIBLE,1468,BLACK,FEMALE,41,16,MINOR BLEEDING,IN,Fri,20,4,2017,INDOT
58606,32587,2018-12-11T02:00:00Z,2018-12-11,02:00:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,COLORADO,STREET,E,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,INVESTIGATION,YES,POSSESSION OF FIREARM,UNREPORTED,NO,NO,NO,NO,19161,BLACK,MALE,35,UNREPORTED,3442,WHITE,MALE,33,3,UNREPORTED,IN,Tue,2,4,2018,INDOT
58610,32756,2018-12-20T23:00:00Z,2018-12-20,23:00:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,WESTLANE,ROAD,W,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,CALL FOR SERVICE,YES,LEAVING THE SCENE OF A PD/PI CRASH,UNREPORTED,NO,NO,NO,NO,19213,BLACK,FEMALE,32,NO INJURIES NOTED OR VISIBLE,2751,WHITE,MALE,35,12,NO INJURIES NOTED OR VISIBLE,IN,Thu,23,4,2018,INDOT
58612,22671,2017-08-29T11:10:00Z,2017-08-29,11:10:00:000,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT DAY SHIFT,UNREPORTED,IN COMPLIANCE,4545,MERIDIAN,STREET,N,INDIANAPOLIS,PHYSICAL,FLEEING,ARREST,YES,UNREPORTED,UNREPORTED,NO,NO,NO,NO,13478,WHITE,FEMALE,41,UNREPORTED,1812,WHITE,MALE,43,11,UNREPORTED,IN,Tue,11,3,2017,INDOT
58617,23405,2017-10-09T17:10:00Z,2017-10-09,17:10:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,NOT IN COMPLIANCE,4545,US 31,HIGHWAY,S,GREENWOOD,PHYSICAL,NON-COMPLIANT,INVESTIGATION,NO,UNREPORTED,UNREPORTED,NO,NO,NO,NO,13926,WHITE,MALE,17,NO INJURIES NOTED OR VISIBLE,527,WHITE,MALE,54,31,NO INJURIES NOTED OR VISIBLE,IN,Mon,17,4,2017,INDOT
58618,23438,2017-10-10T15:00:00Z,2017-10-10,15:00:00:000,OPERATIONS DIVISION,NORTH DISTRICT,NEIGHBORHOOD IMPACT,FLEX TEAM,IN COMPLIANCE,4545,MICHIGAN,STREET,E,INDIANAPOLIS,Taser,RESISTING ARREST,TRAFFIC STOP,YES,DEALING COCAINE,UNREPORTED,YES,NO,YES,NO,13943,BLACK,MALE,31,MINOR SCRAPES,502,WHITE,MALE,49,23,UNREPORTED,IN,Tue,15,4,2017,INDOT
58647,23003,2017-09-17T21:40:00Z,2017-09-17,21:40:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,33RD,STREET,E,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,BATTERY M,UNREPORTED,NO,NO,NO,NO,13675,WHITE,MALE,15,NO INJURIES NOTED OR VISIBLE,3256,HISPANIC,MALE,26,3,UNREPORTED,IN,Sun,21,3,2017,INDOT
58661,23253,2017-09-28T11:09:00Z,2017-09-28,11:09:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED DAY SHIFT,ED DAY SHIFT,IN COMPLIANCE,4545,DECAMP,DRIVE, ,INDIANAPOLIS,Taser,FLEEING,ARREST,YES,BURGLARY,UNREPORTED,NO,NO,NO,NO,13828,ASIAN,MALE,17,MINOR BLEEDING,2897,WHITE,MALE,40,8,UNREPORTED,IN,Thu,11,3,2017,INDOT
58730,23466,2017-10-10T21:50:00Z,2017-10-10,21:50:00:000,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT LATE TACT FOOT AND BICYCLE,UNREPORTED,IN COMPLIANCE,4545,MERIDIAN,STREET,N,INDIANAPOLIS,PHYSICAL,ASSAULTING OFFICER(S),ARREST,YES,BATTERY M,UNREPORTED,NO,NO,NO,NO,13962,WHITE,MALE,61,NO INJURIES NOTED OR VISIBLE,174,WHITE,MALE,49,25,NO INJURIES NOTED OR VISIBLE,IN,Tue,21,4,2017,INDOT
58750,23629,2017-10-20T21:29:00Z,2017-10-20,21:29:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,BOLTON,COURT, ,INDIANAPOLIS,HANDCUFFING,FLEEING,ARREST,YES,POSSESSION OF FIREARM,UNREPORTED,NO,NO,NO,NO,14077,BI-RACIAL,MALE,27,UNREPORTED,3412,HISPANIC,MALE,37,1,UNREPORTED,IN,Fri,21,4,2017,INDOT
58758,23778,2017-10-29T17:29:00Z,2017-10-29,17:29:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,WASHINGTON,STREET,W,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,INVESTIGATION,NO,IMMEDIATE DETENTION,UNREPORTED,NO,YES,NO,NO,14178,WHITE,MALE,54,NO INJURIES NOTED OR VISIBLE,3221,WHITE,FEMALE,30,3,NO INJURIES NOTED OR VISIBLE,IN,Sun,17,4,2017,INDOT
58761,23779,2017-10-30T15:53:00Z,2017-10-30,15:53:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,ROCKVILLE,ROAD,W,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ASSISTING A CITIZEN,YES,UNREPORTED,UNREPORTED,YES,YES,YES,NO,14179,BLACK,MALE,36,MINOR BLEEDING,2568,WHITE,MALE,34,10,MINOR SCRAPES,IN,Mon,15,4,2017,INDOT
58764,23820,2017-10-29T23:53:00Z,2017-10-29,23:53:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW DAY SHIFT,SW DAY SHIFT,IN COMPLIANCE,4545,MERIDIAN,STREET,S,INDIANAPOLIS,HANDCUFFING,RESISTING ARREST,ARREST,YES,CRIMINAL TRESPASS,UNREPORTED,YES,NO,NO,NO,14197,WHITE,MALE,24,MINOR SCRAPES,3212,BLACK,MALE,31,3,NO INJURIES NOTED OR VISIBLE,IN,Sun,23,4,2017,INDOT
58768,23330,2017-10-05T02:25:00Z,2017-10-05,02:25:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,DENNY,STREET,N,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,UNREPORTED,UNREPORTED,NO,NO,NO,NO,13877,BI-RACIAL,FEMALE,30,UNREPORTED,3095,WHITE,MALE,34,9,UNREPORTED,IN,Thu,2,4,2017,INDOT
58770,23332,2017-10-05T01:30:00Z,2017-10-05,01:30:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,STARVIEW,DRIVE, ,INDIANAPOLIS,PHYSICAL,FLEEING,ARREST,YES,CRIMINAL RECKLESSNESS,UNREPORTED,NO,YES,NO,NO,13879,BLACK,FEMALE,30,UNREPORTED,2959,WHITE,MALE,41,8,UNREPORTED,IN,Thu,1,4,2017,INDOT
58774,29435,2018-07-18T04:30:00Z,2018-07-18,04:30:00:000,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,MONUMENT,CIRCLE, ,INDIANAPOLIS,PHYSICAL,COMBATIVE SUSPECT,INVESTIGATION,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,13896,BLACK,MALE,22,NO INJURIES NOTED OR VISIBLE,2044,WHITE,MALE,39,14,NO INJURIES NOTED OR VISIBLE,IN,Wed,4,3,2018,INDOT
58779,23442,2017-10-10T18:50:00Z,2017-10-10,18:50:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,COLONIST,CIRCLE,E,INDIANAPOLIS,HANDCUFFING,NON-COMPLIANT,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,13945,WHITE,MALE,33,NO INJURIES NOTED OR VISIBLE,3419,BLACK,MALE,28,1,NO INJURIES NOTED OR VISIBLE,IN,Tue,18,4,2017,INDOT
58784,23674,2017-10-23T03:33:00Z,2017-10-23,03:33:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,CANINE SECTION,CANINE UNIT - LATE TACTICAL,IN COMPLIANCE,4545,DAWSON,STREET,S,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,YES,NO,NO,NO,14111,WHITE,MALE,28,LACERATION,1539,WHITE,MALE,39,14,NO INJURIES NOTED OR VISIBLE,IN,Mon,3,4,2017,INDOT
58796,23750,2017-10-28T15:00:00Z,2017-10-28,15:00:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,SHADELAND,AVENUE,N,INDIANAPOLIS,PHYSICAL,COMBATIVE SUSPECT,ARREST,YES,IMMEDIATE DETENTION,UNREPORTED,NO,YES,NO,NO,14163,WHITE,MALE,41,NO INJURIES NOTED OR VISIBLE,3460,WHITE,MALE,23,1,UNREPORTED,IN,Sat,15,4,2017,INDOT
58801,42121,2019-10-27T17:50:00Z,2019-10-27,17:50:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,SHARON,AVENUE, ,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,TRAFFIC STOP,YES,OWI F,UNREPORTED,YES,NO,NO,NO,14179,BLACK,MALE,38,COMPLAINT OF PAIN,3501,WHITE,MALE,999999,0,NO INJURIES NOTED OR VISIBLE,IN,Sun,17,4,2019,INDOT
58811,23817,2017-10-31T14:36:00Z,2017-10-31,14:36:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,FOREST,AVENUE,N,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,14196,WHITE,MALE,38,NO INJURIES NOTED OR VISIBLE,3255,WHITE,MALE,33,3,NO INJURIES NOTED OR VISIBLE,IN,Tue,14,4,2017,INDOT
58866,32782,2018-12-22T03:28:00Z,2018-12-22,03:28:00:000,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,MASSACHUSETTS,AVENUE, ,INDIANAPOLIS,HANDCUFFING,RESISTING ARREST,CALL FOR SERVICE,YES,RESISTING LAW ENFORCEMENT F,UNREPORTED,YES,YES,YES,NO,19240,BLACK,FEMALE,27,COMPLAINT OF PAIN,3290,BLACK,MALE,37,4,COMPLAINT OF PAIN,IN,Sat,3,4,2018,INDOT
58884,33009,2018-12-31T12:00:00Z,2018-12-31,12:00:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED DETECTIVE SECTION,ED DETECTIVE DAY SHIFT,UNREPORTED,4545,82ND,STREET,E,INDIANAPOLIS,UNREPORTED,RESISTING ARREST,SELF-INITIATED ACTIVITY,YES,UNREPORTED,UNREPORTED,NO,NO,NO,NO,19406,BLACK,MALE,50,UNREPORTED,1157,WHITE,MALE,46,19,UNREPORTED,IN,Mon,12,4,2018,INDOT
58898,23169,2017-09-25T22:21:00Z,2017-09-25,22:21:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,TREMONT,STREET,N,INDIANAPOLIS,Taser,FLEEING,TRAFFIC STOP,YES,DRIVING WHILE SUSPENDED,UNREPORTED,NO,NO,NO,NO,13779,BLACK,MALE,31,UNREPORTED,3373,WHITE,MALE,28,2,UNREPORTED,IN,Mon,22,3,2017,INDOT
58928,23889,2017-11-04T23:50:00Z,2017-11-04,23:50:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,WELCHWOOD,DRIVE, ,INDIANAPOLIS,HANDCUFFING,ASSAULTING OFFICER(S),CALL FOR SERVICE,YES,BATTERY F,UNREPORTED,YES,YES,NO,NO,14247,WHITE,FEMALE,27,MINOR SCRAPES,2262,WHITE,MALE,64,36,UNREPORTED,IN,Sat,23,4,2017,INDOT
58937,23481,2017-10-11T15:21:00Z,2017-10-11,15:21:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,CANINE SECTION,CANINE UNIT - DAY TACTICAL,IN COMPLIANCE,4545,BROUSE,AVENUE,N,INDIANAPOLIS,CANINE BITE,NON-COMPLIANT,REQUEST FOR PSD,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,YES,YES,NO,NO,13978,BLACK,MALE,31,CANINE BITE,1026,WHITE,MALE,41,17,UNREPORTED,IN,Wed,15,4,2017,INDOT
58939,23507,2017-10-15T23:47:00Z,2017-10-15,23:47:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,IDA,STREET, ,INDIANAPOLIS,HANDCUFFING,RESISTING ARREST,ASSISTING A CITIZEN,YES,CRIMINAL CONFINEMENT,UNREPORTED,NO,NO,NO,NO,13993,WHITE,FEMALE,72,NO INJURIES NOTED OR VISIBLE,2213,WHITE,MALE,54,15,NO INJURIES NOTED OR VISIBLE,IN,Sun,23,4,2017,INDOT
58941,23508,2017-10-15T04:44:00Z,2017-10-15,04:44:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,WALCOTT,STREET,S,INDIANAPOLIS,HANDCUFFING,COMBATIVE SUSPECT,WARRANT SERVICE,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,YES,YES,NO,NO,13994,WHITE,MALE,29,TASER PROBES,3452,WHITE,MALE,23,1,NO INJURIES NOTED OR VISIBLE,IN,Sun,4,4,2017,INDOT
58950,42123,2019-10-27T17:36:00Z,2019-10-27,17:36:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,UNREPORTED,UNREPORTED,4545,SHARON,AVENUE, ,INDIANAPOLIS,BEAN BAG,NON-COMPLIANT,ARREST,YES,DRIVING WHILE SUSPENDED,UNREPORTED,NO,NO,NO,NO,14179,BLACK,MALE,38,NO INJURIES NOTED OR VISIBLE,3071,WHITE,MALE,999999,0,NO INJURIES NOTED OR VISIBLE,IN,Sun,17,4,2019,INDOT
58947,23566,2017-10-17T20:30:00Z,2017-10-17,20:30:00:000,CRIMINAL INVESTIGATION DIVISION,COVERT INVESTIGATIONS,CRIMINAL INTERDICTION SECTION,CRIMINAL INTERDICTION UNIT,IN COMPLIANCE,4545,21ST,STREET,E,INDIANAPOLIS,Taser,FLEEING,ARREST,YES,RESISTING LAW ENFORCEMENT F,UNREPORTED,NO,NO,NO,NO,14030,BLACK,MALE,31,COMPLAINT OF PAIN,2743,HISPANIC,MALE,36,10,UNREPORTED,IN,Tue,20,4,2017,INDOT
58953,23841,2017-11-02T03:09:00Z,2017-11-02,03:09:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,MEDFORD,AVENUE, ,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,CALL FOR SERVICE,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,YES,YES,NO,NO,14213,BLACK,MALE,27,MINOR SCRAPES,1978,WHITE,MALE,44,10,UNREPORTED,IN,Thu,3,4,2017,INDOT
58959,23945,2017-11-04T01:46:00Z,2017-11-04,01:46:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,INDEPENDENCE,DRIVE, ,INDIANAPOLIS,Taser,RESISTING ARREST,ARREST,YES,RESISTING LAW ENFORCEMENT F,UNREPORTED,YES,YES,NO,NO,14244,WHITE,MALE,18,NO INJURIES NOTED OR VISIBLE,3212,BLACK,MALE,31,3,UNREPORTED,IN,Sat,1,4,2017,INDOT
58980,23986,2017-11-09T13:00:00Z,2017-11-09,13:00:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE DAY SHIFT,SE DAY SHIFT 2ND RC,IN COMPLIANCE,4545,RANDOLPH,STREET,S,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,14295,UNKNOWN,MALE,17,NO INJURIES NOTED OR VISIBLE,461,WHITE,MALE,52,26,NO INJURIES NOTED OR VISIBLE,IN,Thu,13,4,2017,INDOT
59011,33987,2019-02-07T14:19:00Z,2019-02-07,14:19:00:000,ADMINISTRATION DIVISION,ADMINISTRATIVE SUPPORT BRANCH,UNREPORTED,UNREPORTED,IN COMPLIANCE,4545,ST CLAIR,STREET,E,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,OFF-DUTY EMPLOYMENT,YES,BATTERY M,UNREPORTED,NO,NO,NO,NO,19822,BLACK,FEMALE,19,NO INJURIES NOTED OR VISIBLE,2121,WHITE,MALE,55,30,UNREPORTED,IN,Thu,14,1,2019,INDOT
59021,33278,2019-01-11T17:30:00Z,2019-01-11,17:30:00:000,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TACTICAL,CANINE SECTION,CANINE UNIT - LATE TACTICAL,IN COMPLIANCE,4545,38TH,STREET,W,INDIANAPOLIS,LESS LETHAL-CS/OC,NON-COMPLIANT,SWAT INCIDENT,NO,UNREPORTED,UNREPORTED,NO,NO,NO,NO,19504,WHITE,MALE,51,UNREPORTED,2997,WHITE,MALE,31,8,UNREPORTED,IN,Fri,17,1,2019,INDOT
59024,33301,2019-01-15T15:05:00Z,2019-01-15,15:05:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NEIGHBORHOOD IMPACT,COMMUNITY RESOURCES,IN COMPLIANCE,4545,KESSLER BLVD N,DRIVE,N,INDIANAPOLIS,Taser,COMBATIVE SUSPECT,ARREST,YES,BATTERY M,UNREPORTED,NO,NO,NO,NO,19554,BLACK,MALE,38,LACERATION,1418,WHITE,MALE,41,17,NO INJURIES NOTED OR VISIBLE,IN,Tue,15,1,2019,INDOT
59048,33620,2019-01-28T01:58:00Z,2019-01-28,01:58:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,WASHINGTON,STREET,E,INDIANAPOLIS,PHYSICAL,FLEEING,TRAFFIC STOP,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,NO,NO,NO,NO,19688,WHITE,MALE,48,NO INJURIES NOTED OR VISIBLE,3673,WHITE,MALE,32,1,NO INJURIES NOTED OR VISIBLE,IN,Mon,1,1,2019,INDOT
59102,24039,2017-11-13T00:41:00Z,2017-11-13,00:41:00:000,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,MERIDIAN,STREET,S,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,PUBLIC INTOXICATION,UNREPORTED,NO,YES,NO,NO,14328,WHITE,FEMALE,16,NO INJURIES NOTED OR VISIBLE,3291,WHITE,MALE,31,3,NO INJURIES NOTED OR VISIBLE,IN,Mon,0,4,2017,INDOT
59109,24021,2017-11-11T15:37:00Z,2017-11-11,15:37:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,IN COMPLIANCE,4545,MACPHERSON,STREET, ,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,DEALING COCAINE,UNREPORTED,YES,YES,NO,NO,14312,BLACK,MALE,26,MINOR SCRAPES,3374,WHITE,MALE,31,2,NO INJURIES NOTED OR VISIBLE,IN,Sat,15,4,2017,INDOT
59137,24103,2017-11-15T12:40:00Z,2017-11-15,12:40:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND DAY SHIFT,ND DAY SHIFT,IN COMPLIANCE,4545,MASSACHUSETTS,AVENUE, ,INDIANAPOLIS,PHYSICAL,COMBATIVE SUSPECT,ARREST,YES,RESISTING LAW ENFORCEMENT M,UNREPORTED,YES,NO,NO,NO,14362,BLACK,MALE,25,LACERATION,131,WHITE,MALE,43,19,UNREPORTED,IN,Wed,12,4,2017,INDOT
59140,24209,2017-11-22T23:44:00Z,2017-11-22,23:44:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,SHADY OAK,DRIVE, ,INDIANAPOLIS,PHYSICAL,NON-COMPLIANT,INVESTIGATION,YES,UNREPORTED,UNREPORTED,NO,NO,NO,NO,14428,BLACK,FEMALE,19,NO INJURIES NOTED OR VISIBLE,3363,WHITE,MALE,38,2,NO INJURIES NOTED OR VISIBLE,IN,Wed,23,4,2017,INDOT
59142,24217,2017-11-18T23:47:00Z,2017-11-18,23:47:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,SEXTON,AVENUE,E,INDIANAPOLIS,PHYSICAL,UNREPORTED,UNREPORTED,NO,RESISTING LAW ENFORCEMENT F,UNREPORTED,NO,NO,NO,NO,14431,WHITE,MALE,22,MINOR BLEEDING,1457,WHITE,MALE,39,16,COMPLAINT OF PAIN,IN,Sat,23,4,2017,INDOT
59158,24421,2017-12-02T22:02:00Z,2017-12-02,22:02:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NEIGHBORHOOD IMPACT,UNREPORTED,IN COMPLIANCE,4545,MERIDIAN,STREET,S,INDIANAPOLIS,PHYSICAL,RESISTING ARREST,ARREST,YES,UNREPORTED,UNREPORTED,NO,NO,NO,NO,14564,WHITE,MALE,22,NO INJURIES NOTED OR VISIBLE,170,WHITE,MALE,53,29,NO INJURIES NOTED OR VISIBLE,IN,Sat,22,4,2017,INDOT
59192,24578,2017-12-09T06:00:00Z,2017-12-09,06:00:00:000,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT DAY SHIFT,UNREPORTED,IN COMPLIANCE,4545,SOUTH,STREET,W,INDIANAPOLIS,PHYSICAL,COMBATIVE SUSPECT,ARREST,YES,CRIMINAL TRESPASS,UNREPORTED,NO,NO,NO,NO,14647,WHITE,MALE,29,NO INJURIES NOTED OR VISIBLE,304,WHITE,MALE,54,28,NO INJURIES NOTED OR VISIBLE,IN,Sat,6,4,2017,INDOT
59194,24643,2017-12-13T02:45:00Z,2017-12-13,02:45:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE SHIFT,UNREPORTED,IN COMPLIANCE,4545,CRAIG,ROAD, ,INDIANAPOLIS,HANDCUFFING,NON-COMPLIANT,CALL FOR SERVICE,YES,IMMEDIATE DETENTION,UNREPORTED,NO,YES,NO,NO,14695,BLACK,MALE,25,UNREPORTED,3112,WHITE,MALE,41,9,UNREPORTED,IN,Wed,2,4,2017,INDOT
59195,24701,2017-12-16T08:10:00Z,2017-12-16,08:10:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND DAY SHIFT,ND DAY SHIFT,IN COMPLIANCE,4545,CARROLLTON,AVENUE, ,INDIANAPOLIS,UNREPORTED,NON-COMPLIANT,ARREST,YES,BATTERY F,UNREPORTED,YES,YES,YES,NO,14729,WHITE,MALE,32,COMPLAINT OF PAIN,2537,WHITE,FEMALE,35,10,SWELLING,IN,Sat,8,4,2017,INDOT
59201,24787,2017-12-21T10:47:00Z,2017-12-21,10:47:00:000,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT DAY SHIFT,UNREPORTED,IN COMPLIANCE,4545,VIRGINIA,STREET, ,INDIANAPOLIS,PHYSICAL,ASSAULTING OFFICER(S),CALL FOR SERVICE,YES,BATTERY F,UNREPORTED,NO,NO,YES,YES,14812,WHITE,MALE,35,COMPLAINT OF PAIN,1216,WHITE,MALE,51,26,BRUISING,IN,Thu,10,4,2017,INDOT
