OBJECTID,INCNUM,INCIDENT_TYPE,SERVICE_TYPE,SOURCE,OCCURRED_DT,OCCURRED_YEAR,OCCURRED_MONTH,OCCURRED_DAY,OCCURRED_TM,OCCURRED_HOUR,UDTEXT24A,UDTEXT24B,UDTEXT24C,UDTEXT24D,ALG_CLASS,ALLEGATION,FINDING,ADDR_TXT,STREET_N,STREET,STREET_T,STREET_G,CITY,CITNUM,CIT_RACE,CIT_SEX,CIT_AGE,OFF_NUM,OFF_RACE,OFF_SEX,OFF_AGE,OFF_YR_EMPLOY,LINKNUM,OCCURRED_DATE_AND_TIME
2175,22698,Citizen Complaint,Arrest,CPCO (Formal),2017-08-19,2017,8,19,12:54:00:000,12,OPERATIONS DIVISION,EAST DISTRICT,ED DAY SHIFT,ED DAY SHIFT,Bias-Based Profiling,Race,Exonerated,Incident Location,1510,Grant,Avenue,N,Indianapolis,4862,Black,Male,37,2549,White,Male,37,9,17-038,2017-08-19T16:54:00Z
2176,22698,Citizen Complaint,Arrest,CPCO (Formal),2017-08-19,2017,8,19,12:54:00:000,12,OPERATIONS DIVISION,EAST DISTRICT,ED DAY SHIFT,ED DAY SHIFT,Citizen Interaction,"Rude, discourteous, or insulting language",Not Sustained,Incident Location,1510,Grant,Avenue,N,Indianapolis,4862,Black,Male,37,2549,White,Male,37,9,17-038,2017-08-19T16:54:00Z
2177,22698,Citizen Complaint,Arrest,CPCO (Formal),2017-08-19,2017,8,19,12:54:00:000,12,OPERATIONS DIVISION,EAST DISTRICT,ED DAY SHIFT,ED DAY SHIFT,Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Exonerated,Incident Location,1510,Grant,Avenue,N,Indianapolis,4862,Black,Male,37,2549,White,Male,37,9,17-038,2017-08-19T16:54:00Z
2178,22698,Citizen Complaint,Arrest,CPCO (Formal),2017-08-19,2017,8,19,12:54:00:000,12,OPERATIONS DIVISION,EAST DISTRICT,ED DAY SHIFT,ED DAY SHIFT,Use of Force,Members shall not use more force than reasonably necessary,Exonerated,Incident Location,1510,Grant,Avenue,N,Indianapolis,4862,Black,Male,37,1793,White,Female,40,11,17-038,2017-08-19T16:54:00Z
2179,22698,Citizen Complaint,Arrest,CPCO (Formal),2017-08-19,2017,8,19,12:54:00:000,12,OPERATIONS DIVISION,EAST DISTRICT,ED DAY SHIFT,ED DAY SHIFT,Citizen Interaction,"Rude, demeaning, or affronting language",Not Sustained,Incident Location,1510,Grant,Avenue,N,Indianapolis,4862,Black,Male,37,1793,White,Female,40,11,17-038,2017-08-19T16:54:00Z
2180,22698,Citizen Complaint,Arrest,CPCO (Formal),2017-08-19,2017,8,19,12:54:00:000,12,OPERATIONS DIVISION,EAST DISTRICT,ED DAY SHIFT,ED DAY SHIFT,Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Exonerated,Incident Location,1510,Grant,Avenue,N,Indianapolis,4862,Black,Male,37,1793,White,Female,40,11,17-038,2017-08-19T16:54:00Z
2181,22728,Citizen Complaint,Unreported,CPCO (Informal),2017-08-30,2017,8,30,11:34:00:000,11,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,Unreported,Investigative Procedures,Improper/illegal traffic stop,Not Sustained,Incident Location,1098,Parker,Avenue,N,Indianapolis,13498,White,Female,35,3278,Black,Male,33,2,17-677,2017-08-30T15:34:00Z
2182,22728,Citizen Complaint,Unreported,CPCO (Informal),2017-08-30,2017,8,30,11:34:00:000,11,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,Unreported,Detention/Arrest,No pc/suspicion for arrest/detention,Not Sustained,Incident Location,1098,Parker,Avenue,N,Indianapolis,13498,White,Female,35,3278,Black,Male,33,2,17-677,2017-08-30T15:34:00Z
2183,22728,Citizen Complaint,Unreported,CPCO (Informal),2017-08-30,2017,8,30,11:34:00:000,11,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,Unreported,Citizen Interaction,Intimidation/improper display of police authority,Exonerated,Incident Location,1098,Parker,Avenue,N,Indianapolis,13498,White,Female,35,3278,Black,Male,33,2,17-677,2017-08-30T15:34:00Z
2184,22728,Citizen Complaint,Unreported,CPCO (Informal),2017-08-30,2017,8,30,11:34:00:000,11,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,Unreported,Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Exonerated,Incident Location,1098,Parker,Avenue,N,Indianapolis,13498,White,Female,35,3278,Black,Male,33,2,17-677,2017-08-30T15:34:00Z
2185,22733,Citizen Complaint,Off-Duty Employment,CPCO (Formal),2017-08-20,2017,8,20,01:00:00:000,1,OPERATIONS DIVISION,EAST DISTRICT,ED DETECTIVE SECTION,ED DETECTIVE MIDDLE SHIFT,Citizen Interaction,"Rude, demeaning, or affronting language",Exonerated,Incident Location,6259,College,Avenue,N,Indianapolis,13499,White,Female,29,3021,Black,Male,35,7,17-040,2017-08-20T05:00:00Z
2186,22733,Citizen Complaint,Off-Duty Employment,CPCO (Formal),2017-08-20,2017,8,20,01:00:00:000,1,OPERATIONS DIVISION,EAST DISTRICT,ED DETECTIVE SECTION,ED DETECTIVE MIDDLE SHIFT,Use of Force,Members shall not use more force than reasonably necessary,Exonerated,Incident Location,6259,College,Avenue,N,Indianapolis,13499,White,Female,29,3021,Black,Male,35,7,17-040,2017-08-20T05:00:00Z
2187,22733,Citizen Complaint,Off-Duty Employment,CPCO (Formal),2017-08-20,2017,8,20,01:00:00:000,1,OPERATIONS DIVISION,EAST DISTRICT,ED DETECTIVE SECTION,ED DETECTIVE MIDDLE SHIFT,Investigative Procedures,Failure to complete required blue team entry,Sustained,Incident Location,6259,College,Avenue,N,Indianapolis,13499,White,Female,29,3021,Black,Male,35,7,17-040,2017-08-20T05:00:00Z
2188,22733,Citizen Complaint,Off-Duty Employment,CPCO (Formal),2017-08-20,2017,8,20,01:00:00:000,1,OPERATIONS DIVISION,EAST DISTRICT,ED DETECTIVE SECTION,ED DETECTIVE MIDDLE SHIFT,Investigative Procedures,Failure to notify a supervisor of a uof,Sustained,Incident Location,6259,College,Avenue,N,Indianapolis,13499,White,Female,29,3021,Black,Male,35,7,17-040,2017-08-20T05:00:00Z
2189,22733,Citizen Complaint,Off-Duty Employment,CPCO (Formal),2017-08-20,2017,8,20,01:00:00:000,1,OPERATIONS DIVISION,EAST DISTRICT,ED DETECTIVE SECTION,ED DETECTIVE MIDDLE SHIFT,Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Exonerated,Incident Location,6259,College,Avenue,N,Indianapolis,13499,White,Female,29,3021,Black,Male,35,7,17-040,2017-08-20T05:00:00Z
2190,22788,Citizen Complaint,Investigation,CPCO (Formal),2017-08-26,2017,8,26,11:00:00:000,11,OPERATIONS DIVISION,EAST DISTRICT,ED DAY SHIFT,ED DAY SHIFT,Citizen Interaction,"Rude, demeaning, or affronting language",Exonerated,Incident Location,10745,Washington,Street,E,Indianapolis,690,Black,Male,41,143,White,Male,46,18,17-041,2017-08-26T15:00:00Z
2191,22788,Citizen Complaint,Investigation,CPCO (Formal),2017-08-26,2017,8,26,11:00:00:000,11,OPERATIONS DIVISION,EAST DISTRICT,ED DAY SHIFT,ED DAY SHIFT,Neglect of Duty,"Failure to make and turn in all reports promptly, accurately, and completely in conformity with department orders.",Exonerated,Incident Location,10745,Washington,Street,E,Indianapolis,690,Black,Male,41,2520,Black,Male,41,9,17-041,2017-08-26T15:00:00Z
2192,22800,Citizen Complaint,Traffic Stop,CPCO (Formal),2017-08-31,2017,8,31,23:00:00:000,23,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,Unreported,Bias-Based Profiling,Race,Not Sustained,Incident Location,2999,Holt,Road,S,Indianapolis,13546,White,Female,33,3503,Black,Female,28,1,17-042,2017-09-01T03:00:00Z
2193,22800,Citizen Complaint,Traffic Stop,CPCO (Formal),2017-08-31,2017,8,31,23:00:00:000,23,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,Unreported,Citizen Interaction,Failure to provide name or badge number,Not Sustained,Incident Location,2999,Holt,Road,S,Indianapolis,13546,White,Female,33,3503,Black,Female,28,1,17-042,2017-09-01T03:00:00Z
2194,22800,Citizen Complaint,Traffic Stop,CPCO (Formal),2017-08-31,2017,8,31,23:00:00:000,23,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,Unreported,Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Not Sustained,Incident Location,2999,Holt,Road,S,Indianapolis,13546,White,Female,33,3503,Black,Female,28,1,17-042,2017-09-01T03:00:00Z
2195,22800,Citizen Complaint,Traffic Stop,CPCO (Formal),2017-08-31,2017,8,31,23:00:00:000,23,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,Unreported,Citizen Interaction,Failure to provide name or badge number,Not Sustained,Incident Location,2999,Holt,Road,S,Indianapolis,13546,White,Female,33,3414,White,Male,25,1,17-042,2017-09-01T03:00:00Z
2196,22800,Citizen Complaint,Traffic Stop,CPCO (Formal),2017-08-31,2017,8,31,23:00:00:000,23,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,Unreported,Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Not Sustained,Incident Location,2999,Holt,Road,S,Indianapolis,13546,White,Female,33,3414,White,Male,25,1,17-042,2017-09-01T03:00:00Z
2197,22860,Citizen Complaint,Unreported,CPCO (Informal),2017-09-07,2017,9,7,01:02:03:004,1,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,Unreported,Citizen Interaction,"Rude, discourteous, or insulting gesture(s)",Not Sustained,Incident Location,551,King,Avenue,N,Indianapolis,13586,Black,Female,35,1102,White,Male,52,23,17-679,2017-09-07T05:02:03Z
2198,22860,Citizen Complaint,Unreported,CPCO (Informal),2017-09-07,2017,9,7,01:02:03:004,1,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,Unreported,Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Not Sustained,Incident Location,551,King,Avenue,N,Indianapolis,13586,Black,Female,35,1102,White,Male,52,23,17-679,2017-09-07T05:02:03Z
2199,23026,Citizen Complaint,Unreported,CPCO (Informal),2017-09-10,2017,9,10,04:50:00:000,4,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,Unreported,Vehicle Operation,Aggressive or unsafe driving,Unfounded,Incident Location,2102,Post,Road,N,Indianapolis,268,White,Male,121,2959,White,Male,41,8,17-681,2017-09-10T08:50:00Z
2200,23026,Citizen Complaint,Unreported,CPCO (Informal),2017-09-10,2017,9,10,04:50:00:000,4,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,Unreported,Vehicle Operation,Speeding,Exonerated,Incident Location,2102,Post,Road,N,Indianapolis,268,White,Male,121,2959,White,Male,41,8,17-681,2017-09-10T08:50:00Z
2201,23035,Citizen Complaint,Call For Service,CPCO (Informal),2017-09-12,2017,9,12,18:48:00:000,18,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,Unreported,Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Exonerated,Incident Location,1134,English,Avenue,NA,Indianapolis,13692,White,Female,53,3513,White,Male,29,1,17-683,2017-09-12T22:48:00Z
2202,23035,Citizen Complaint,Call For Service,CPCO (Informal),2017-09-12,2017,9,12,18:48:00:000,18,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,Unreported,Violation of Any Rule,Failure to follow policy,Exonerated,Incident Location,1134,English,Avenue,NA,Indianapolis,13692,White,Female,53,3513,White,Male,29,1,17-683,2017-09-12T22:48:00Z
2203,23036,Citizen Complaint,Investigation,CPCO (Informal),2017-09-05,2017,9,5,11:20:00:000,11,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,Unreported,Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Exonerated,Incident Location,8000,Bluff,Road,NA,Indianapolis,13693,Unreported,Female,121,2946,White,Male,30,8,17-682,2017-09-05T15:20:00Z
2204,23036,Citizen Complaint,Investigation,CPCO (Informal),2017-09-05,2017,9,5,11:20:00:000,11,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,Unreported,Neglect of Duty,Failure to secure property,Exonerated,Incident Location,8000,Bluff,Road,NA,Indianapolis,13693,Unreported,Female,121,2946,White,Male,30,8,17-682,2017-09-05T15:20:00Z
2205,23036,Citizen Complaint,Investigation,CPCO (Informal),2017-09-05,2017,9,5,11:20:00:000,11,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,Unreported,Neglect of Duty,Failure to secure property,Exonerated,Incident Location,8000,Bluff,Road,NA,Indianapolis,13693,Unreported,Female,121,2946,White,Male,30,8,17-682,2017-09-05T15:20:00Z
2206,23058,Citizen Complaint,Arrest,CPCO (Informal),2017-08-08,2017,8,8,22:30:00:000,22,CRIMINAL INVESTIGATION DIVISION,DOMESTIC & SEX VIOLENCE,SEX OFFENSE SECTION,SEX OFFENSE UNIT (DAY TACT),Citizen Interaction,"Rude, discourteous, or insulting language",Not Sustained,Incident Location,2916,Priscilla,Avenue,NA,Indianapolis,13707,Black,Female,21,1992,Other,Male,44,14,17-684,2017-08-09T02:30:00Z
2207,23058,Citizen Complaint,Arrest,CPCO (Informal),2017-08-08,2017,8,8,22:30:00:000,22,CRIMINAL INVESTIGATION DIVISION,DOMESTIC & SEX VIOLENCE,SEX OFFENSE SECTION,SEX OFFENSE UNIT (DAY TACT),Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Not Sustained,Incident Location,2916,Priscilla,Avenue,NA,Indianapolis,13707,Black,Female,21,1992,Other,Male,44,14,17-684,2017-08-09T02:30:00Z
2208,23058,Citizen Complaint,Arrest,CPCO (Informal),2017-08-08,2017,8,8,22:30:00:000,22,CRIMINAL INVESTIGATION DIVISION,DOMESTIC & SEX VIOLENCE,SEX OFFENSE SECTION,SEX OFFENSE UNIT (DAY TACT),Supv. Responsibilities,Failure to properly address or process a complaint,Exonerated,Incident Location,2916,Priscilla,Avenue,NA,Indianapolis,13707,Black,Female,21,653,White,Male,73,43,17-684,2017-08-09T02:30:00Z
2209,23058,Citizen Complaint,Arrest,CPCO (Informal),2017-08-08,2017,8,8,22:30:00:000,22,CRIMINAL INVESTIGATION DIVISION,DOMESTIC & SEX VIOLENCE,SEX OFFENSE SECTION,SEX OFFENSE UNIT (DAY TACT),Neglect of Duty,"Failure to make and turn in all reports promptly, accurately, and completely in conformity with department orders.",Exonerated,Incident Location,2916,Priscilla,Avenue,NA,Indianapolis,13707,Black,Female,21,653,White,Male,73,43,17-684,2017-08-09T02:30:00Z
2210,23058,Citizen Complaint,Arrest,CPCO (Informal),2017-08-08,2017,8,8,22:30:00:000,22,CRIMINAL INVESTIGATION DIVISION,DOMESTIC & SEX VIOLENCE,SEX OFFENSE SECTION,SEX OFFENSE UNIT (DAY TACT),Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Exonerated,Incident Location,2916,Priscilla,Avenue,NA,Indianapolis,13707,Black,Female,21,653,White,Male,73,43,17-684,2017-08-09T02:30:00Z
2211,23067,Citizen Complaint,Arrest,CPCO (Informal),2017-09-13,2017,9,13,16:56:00:000,16,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,14TH RECRUIT CLASS,Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Exonerated,Incident Location,4700,Ralston,Avenue,NA,Indianapolis,13711,White,Male,25,3562,Black,Male,26,Unreported,17-685,2017-09-13T20:56:00Z
2212,23067,Citizen Complaint,Arrest,CPCO (Informal),2017-09-13,2017,9,13,16:56:00:000,16,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,14TH RECRUIT CLASS,Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Exonerated,Incident Location,4700,Ralston,Avenue,NA,Indianapolis,13711,White,Male,25,3283,White,Male,26,2,17-685,2017-09-13T20:56:00Z
2213,23088,Citizen Complaint,Call For Service,CPCO (Formal),2017-08-07,2017,8,7,22:00:00:000,22,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,Unreported,Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Exonerated,Incident Location,7840,Palawan,Way,NA,Indianapolis,13726,Black,Female,31,2689,White,Female,38,14,17-044,2017-08-08T02:00:00Z
2214,23088,Citizen Complaint,Call For Service,CPCO (Formal),2017-08-07,2017,8,7,22:00:00:000,22,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,Unreported,Citizen Interaction,"Rude, discourteous, or insulting language",Exonerated,Incident Location,7840,Palawan,Way,NA,Indianapolis,13726,Black,Female,31,2689,White,Female,38,14,17-044,2017-08-08T02:00:00Z
2215,23088,Citizen Complaint,Call For Service,CPCO (Formal),2017-08-07,2017,8,7,22:00:00:000,22,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,Unreported,Detention/Arrest,No pc/suspicion for arrest/detention,Exonerated,Incident Location,7840,Palawan,Way,NA,Indianapolis,13726,Black,Female,31,2689,White,Female,38,14,17-044,2017-08-08T02:00:00Z
2216,23088,Citizen Complaint,Call For Service,CPCO (Formal),2017-08-07,2017,8,7,22:00:00:000,22,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,Unreported,Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Exonerated,Incident Location,7840,Palawan,Way,NA,Indianapolis,13726,Black,Female,31,3098,White,Male,31,9,17-044,2017-08-08T02:00:00Z
2217,23088,Citizen Complaint,Call For Service,CPCO (Formal),2017-08-07,2017,8,7,22:00:00:000,22,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,Unreported,Supv. Responsibilities,Failure to complete required blue team entry,Exonerated,Incident Location,7840,Palawan,Way,NA,Indianapolis,13726,Black,Female,31,3098,White,Male,31,9,17-044,2017-08-08T02:00:00Z
2218,23088,Citizen Complaint,Call For Service,CPCO (Formal),2017-08-07,2017,8,7,22:00:00:000,22,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,Unreported,Neglect of Duty,"Failure to make and turn in all reports promptly, accurately, and completely in conformity with department orders.",Exonerated,Incident Location,7840,Palawan,Way,NA,Indianapolis,13726,Black,Female,31,3098,White,Male,31,9,17-044,2017-08-08T02:00:00Z
2219,23088,Citizen Complaint,Call For Service,CPCO (Formal),2017-08-07,2017,8,7,22:00:00:000,22,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,Unreported,Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Exonerated,Incident Location,7840,Palawan,Way,NA,Indianapolis,13726,Black,Female,31,3444,White,Male,30,1,17-044,2017-08-08T02:00:00Z
2220,23088,Citizen Complaint,Call For Service,CPCO (Formal),2017-08-07,2017,8,7,22:00:00:000,22,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,Unreported,Citizen Interaction,"Rude, discourteous, or insulting language",Exonerated,Incident Location,7840,Palawan,Way,NA,Indianapolis,13726,Black,Female,31,3444,White,Male,30,1,17-044,2017-08-08T02:00:00Z
2221,23088,Citizen Complaint,Call For Service,CPCO (Formal),2017-08-07,2017,8,7,22:00:00:000,22,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,Unreported,Detention/Arrest,No pc/suspicion for arrest/detention,Exonerated,Incident Location,7840,Palawan,Way,NA,Indianapolis,13726,Black,Female,31,3444,White,Male,30,1,17-044,2017-08-08T02:00:00Z
2222,23100,Citizen Complaint,Unreported,CPCO (Informal),2017-09-18,2017,9,18,07:50:00:000,7,HOMELAND SECURITY DIVISION,INTEL OPERATIONS BRANCH,REAL-TIME INCIDENT ANALYSIS,Unreported,Vehicle Operation,Aggressive or unsafe driving,Not Sustained,Incident Location,1202,38th,Street,E,Indianapolis,13735,Black,Female,39,258,White,Male,44,19,17-686,2017-09-18T11:50:00Z
2223,23100,Citizen Complaint,Unreported,CPCO (Informal),2017-09-18,2017,9,18,07:50:00:000,7,HOMELAND SECURITY DIVISION,INTEL OPERATIONS BRANCH,REAL-TIME INCIDENT ANALYSIS,Unreported,Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Not Sustained,Incident Location,1202,38th,Street,E,Indianapolis,13735,Black,Female,39,258,White,Male,44,19,17-686,2017-09-18T11:50:00Z
2224,23175,Citizen Complaint,Call For Service,CPCO (Informal),2017-09-21,2017,9,21,19:43:00:000,19,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,14TH RECRUIT CLASS,Citizen Interaction,Failure to make a report when approached by a citizen,Unfounded,Incident Location,1026,Ewing,Street,N,Indianapolis,13783,White,Female,45,3575,White,Male,25,Unreported,17-687,2017-09-21T23:43:00Z
2225,23175,Citizen Complaint,Call For Service,CPCO (Informal),2017-09-21,2017,9,21,19:43:00:000,19,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,14TH RECRUIT CLASS,Citizen Interaction,"Rude, discourteous, or insulting language",Unfounded,Incident Location,1026,Ewing,Street,N,Indianapolis,13783,White,Female,45,3575,White,Male,25,Unreported,17-687,2017-09-21T23:43:00Z
2226,23176,Citizen Complaint,Investigation,CPCO (Informal),2017-09-19,2017,9,19,11:43:00:000,11,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,Unreported,Citizen Interaction,"Rude, demeaning, or affronting language",Exonerated,Incident Location,7001,Tibbs,Ave,S,Indianapolis,7845,White,Female,47,3477,White,Male,26,1,17-688,2017-09-19T15:43:00Z
2227,23177,Citizen Complaint,Call For Service,CPCO (Formal),2017-09-07,2017,9,7,08:00:00:000,8,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW DAY SHIFT,NW DAY SHIFT,Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Exonerated,Incident Location,8346,Country Meadows,Drive,NA,Indianapolis,13784,White,Male,38,2115,Black,Male,65,18,17-043,2017-09-07T12:00:00Z
