OBJECTID,UCR,CRIME,DATE_,TIME,CASE,ADDRESS,BEAT,X_COORD,Y_COORD
129771,120,RAPE,2019-02-28T00:00:00.000Z,06:00,I190020889A,2100 BLOCK S DELAWARE ST,SE21,190675.58,1635489.27
129772,120,RAPE,2019-02-28T00:00:00.000Z,07:14,I190020781A,1700 BLOCK N DEQUINCY ST,NE31,209618.31,1654714.85
129773,120,RAPE,2019-02-28T00:00:00.000Z,09:52,I190020828A,4400 BLOCK CRITTENDEN AVE,ND13,198530.55,1672103.07
129774,120,RAPE,2019-02-28T00:00:00.000Z,09:52,I190020825A,3800 BLOCK COOPER SQUARE CT,ND22,203866.73,1667597.41
129775,121,RAPE-ATTEMPT,2019-02-19T00:00:00.000Z,03:30,I190018007A,2800 BLOCK N SHADELAND AVE,NE33,221976.34,1661194.17
129776,121,RAPE-ATTEMPT,2019-02-21T00:00:00.000Z,08:08,I190018302A,1500 BLOCK E MICHIGAN ST,NE22,197001.92,1650091.32
129777,121,RAPE-ATTEMPT,2019-02-21T00:00:00.000Z,22:10,I190018587A,1100 BLOCK SPANN AVE,SE11,195082.6,1643204.83
129778,121,RAPE-ATTEMPT,2019-02-24T00:00:00.000Z,16:05,I190019504A,00 BLOCK E ST CLAIR ST,DT21,190346.38,1650414.59
129779,132,ATTEMPT ARMED ROBBERY,2019-02-02T00:00:00.000Z,16:30,I190011482A,10139 MONTERY RD,NE52,237868.16,1669326.93
129780,132,ATTEMPT ARMED ROBBERY,2019-02-04T00:00:00.000Z,18:51,I190012259A,6030 E 21ST ST,NE32,216739.35,1656785
129781,132,ATTEMPT ARMED ROBBERY,2019-02-04T00:00:00.000Z,19:34,I190012273A,4800 DAWN DR,NW53,166756.01,1685918.11
129782,132,ATTEMPT ARMED ROBBERY,2019-02-05T00:00:00.000Z,01:04,I190012349A,3687 GOVERNOURS CT,NE53,239904.23,1667201.07
129783,132,ATTEMPT ARMED ROBBERY,2019-02-05T00:00:00.000Z,16:13,I190012594A,5550 LAFAYETTE RD,NW51,160477.7,1677527.02
129784,132,ATTEMPT ARMED ROBBERY,2019-02-08T00:00:00.000Z,10:04,I190013630A,504 FOREST HILLS DR,SW21,162510.54,1648724
129785,132,ATTEMPT ARMED ROBBERY,2019-02-09T00:00:00.000Z,13:22,I190014760A,2802 LAFAYETTE RD,NW21,173248.56,1660742.69
129786,132,ATTEMPT ARMED ROBBERY,2019-02-10T00:00:00.000Z,20:30,I190014495A,4610 S HARDING ST,SW13,181725.85,1620767.45
129787,132,ATTEMPT ARMED ROBBERY,2019-02-14T00:00:00.000Z,11:17,I190015776A,1215 N ARLINGTON AVE,NE32,216383.57,1652468.26
129788,132,ATTEMPT ARMED ROBBERY,2019-02-15T00:00:00.000Z,00:23,I190016053A,861 W TROY AVE,SW13,185734.92,1629605.38
129789,132,ATTEMPT ARMED ROBBERY,2019-02-16T00:00:00.000Z,07:47,I190016541A,3221 W 86TH ST,ND52,173946.53,1698987.95
129790,132,ATTEMPT ARMED ROBBERY,2019-02-20T00:00:00.000Z,01:27,I190017892A,RURAL ST & MEREDITH AV,SE12,201654.57,1644777.34
129791,132,ATTEMPT ARMED ROBBERY,2019-02-23T00:00:00.000Z,15:59,I190019199A,N SOMERSET AVE/W 18TH ST,NW21,171925.16,1655176.6
129792,132,ATTEMPT ARMED ROBBERY,2019-02-23T00:00:00.000Z,17:41,I190019227A,6101 N KEYSTONE AVE,ND42,200911.55,1682444.9
129793,132,ATTEMPT ARMED ROBBERY,2019-02-25T00:00:00.000Z,11:00,I190019800A,1339 MARSHSIDE CT,NE63,238234.84,1640618.74
129794,132,ATTEMPT ARMED ROBBERY,2019-02-25T00:00:00.000Z,23:10,I190019999A,791 WOODRUFF PL MIDDLE DR,NE22,198415.94,1650340.75
129795,132,ATTEMPT ARMED ROBBERY,2019-02-27T00:00:00.000Z,15:36,I190022636A,6241 E WASHINGTON ST,NE42,217658.49,1647609.61
129796,132,ATTEMPT ARMED ROBBERY,2019-02-27T00:00:00.000Z,15:36,I190020568B,6241 E WASHINGTON ST,NE42,217658.49,1647609.61
129797,132,ATTEMPT ARMED ROBBERY,2019-02-28T00:00:00.000Z,10:14,I190020854A,2302 E 34TH ST,ND21,200029.68,1664864.17
129798,133,ATTEMPT STRONG ARMED ROBBER,2019-02-02T00:00:00.000Z,00:32,I190011293A,9439 EVERGREEN AVE,ND53,195603.31,1703576.92
129799,133,ATTEMPT STRONG ARMED ROBBER,2019-02-06T00:00:00.000Z,10:37,I190012871A,E PLEASANT RUN PKWY S DR/NAPOLEON ST,SE21,194022.13,1636188.62
129800,133,ATTEMPT STRONG ARMED ROBBER,2019-02-15T00:00:00.000Z,13:50,I190016257A,2925 MADISON AVE,SE21,191929.9,1630406.76
129801,133,ATTEMPT STRONG ARMED ROBBER,2019-02-19T00:00:00.000Z,10:41,I190017568A,2730 W ST CLAIR ST,SW11,176450.44,1650569.97
129802,133,ATTEMPT STRONG ARMED ROBBER,2019-02-20T00:00:00.000Z,17:13,I190018131A,2610 MAYHEW DR,SE34,201599.34,1602152.74
129803,133,ATTEMPT STRONG ARMED ROBBER,2019-02-23T00:00:00.000Z,04:11,I190019046A,9006 SUNNY RIDGE DR,ND62,213917.82,1701226.82
129804,133,ATTEMPT STRONG ARMED ROBBER,2019-02-24T00:00:00.000Z,21:49,I190019593A,1400 LINWOOD AVE,NE31,208326.65,1652838.52
129805,140,ROBBERY-ARMED-HIWAY,2019-02-01T00:00:00.000Z,18:23,I190011200A,10418 KIOWA DR,NE53,239463.12,1663517.89
129806,140,ROBBERY-ARMED-HIWAY,2019-02-01T00:00:00.000Z,23:43,I190011281A,302 N COLORADO AVE,NE41,207593.18,1648033.91
129807,140,ROBBERY-ARMED-HIWAY,2019-02-02T00:00:00.000Z,11:54,I190011396A,6309 HANKS DR,NW41,158465.28,1654781.81
129808,140,ROBBERY-ARMED-HIWAY,2019-02-02T00:00:00.000Z,17:29,I190011493A,7917 BLUE JAY LN,ND52,179176.58,1693987.91
129809,140,ROBBERY-ARMED-HIWAY,2019-02-02T00:00:00.000Z,20:16,I190011531A,2113 ADMIRAL DR,NE32,217645.98,1656971.43
129810,140,ROBBERY-ARMED-HIWAY,2019-02-02T00:00:00.000Z,20:30,I190011579A,5820 E 82ND ST,ND62,215212.41,1696697.44
129811,140,ROBBERY-ARMED-HIWAY,2019-02-03T00:00:00.000Z,14:05,I190011741A,7917 BLUE JAY LN,ND52,179176.58,1693987.91
129812,140,ROBBERY-ARMED-HIWAY,2019-02-03T00:00:00.000Z,16:20,I190011771A,1463 LANCASHIRE CT,ND52,182553.69,1698340.9
129813,140,ROBBERY-ARMED-HIWAY,2019-02-03T00:00:00.000Z,17:32,I190011790A,7517 PORTAGE AVE,SE33,198212.43,1606111.84
129814,140,ROBBERY-ARMED-HIWAY,2019-02-04T00:00:00.000Z,03:06,I190011941A,3880 W 92ND ST,NW62,170754.24,1701983.84
129815,140,ROBBERY-ARMED-HIWAY,2019-02-04T00:00:00.000Z,18:33,I190012281A,11314 PRESIDIO DR,NE53,243910.04,1669959.93
129816,140,ROBBERY-ARMED-HIWAY,2019-02-05T00:00:00.000Z,10:43,I190012447A,5223 RALSTON AVE,ND42,197662.02,1675797.46
129817,140,ROBBERY-ARMED-HIWAY,2019-02-05T00:00:00.000Z,14:27,I190012542A,2946 S KENYON DR,SE14,218538.28,1630780.77
129818,140,ROBBERY-ARMED-HIWAY,2019-02-05T00:00:00.000Z,20:17,I190012707A,6935 LAKE PLAZA DR,ND42,215585.96,1687820.05
129819,140,ROBBERY-ARMED-HIWAY,2019-02-06T00:00:00.000Z,22:30,I190013132A,4528 STRAWBRIDGE ST,SE32,206406.26,1621786.33
129820,140,ROBBERY-ARMED-HIWAY,2019-02-08T00:00:00.000Z,01:46,I190013553A,N BUTLER AVE/E 34TH ST,ND31,211929.83,1664797.36
129821,140,ROBBERY-ARMED-HIWAY,2019-02-08T00:00:00.000Z,13:51,I190013718A,6211 E 14TH ST,NE32,217617.66,1653149.03
129822,140,ROBBERY-ARMED-HIWAY,2019-02-09T00:00:00.000Z,08:01,I190013965A,4100 BRENTWOOD DR,NE52,232396.91,1669639.38
129823,140,ROBBERY-ARMED-HIWAY,2019-02-09T00:00:00.000Z,16:53,I190014103A,W RAY ST/WILKINS ST,SW21,160817.32,1641462.97
129824,140,ROBBERY-ARMED-HIWAY,2019-02-09T00:00:00.000Z,19:43,I190014143A,7917 BLUE JAY LN,ND52,179176.58,1693987.91
129825,140,ROBBERY-ARMED-HIWAY,2019-02-09T00:00:00.000Z,20:20,I190014159A,3406 GLEN ARM W DR,NW32,157266.54,1664463.82
129829,140,ROBBERY-ARMED-HIWAY,2019-02-11T00:00:00.000Z,07:00,I190014612A,1400 N DENNY ST,NE31,206104.71,1652850.17
129826,140,ROBBERY-ARMED-HIWAY,2019-02-10T00:00:00.000Z,12:57,I190014345A,4554 N MISSION DR,NW33,158093.41,1672179.52
129827,140,ROBBERY-ARMED-HIWAY,2019-02-10T00:00:00.000Z,13:30,I190014351A,270 N ADDISON ST,SW11,176907.54,1647333.96
129828,140,ROBBERY-ARMED-HIWAY,2019-02-10T00:00:00.000Z,17:32,I190014420A,1220 N ILLINOIS ST,NW11,189461.25,1652393.05
129830,140,ROBBERY-ARMED-HIWAY,2019-02-11T00:00:00.000Z,07:40,I190014567A,2500 COLUMBIA AVE,NE12,195944.88,1659443.66
129831,140,ROBBERY-ARMED-HIWAY,2019-02-11T00:00:00.000Z,10:17,I190014609A,3709 E WASHINGTON ST,SE12,205153.28,1646593.93
129832,140,ROBBERY-ARMED-HIWAY,2019-02-12T00:00:00.000Z,17:39,I190015166A,1725 S LYNHURST DR,SW22,164020.71,1637590.58
129833,140,ROBBERY-ARMED-HIWAY,2019-02-13T00:00:00.000Z,15:00,I190015581A,2182 N ILLINOIS ST,NW11,189668.69,1657106.36
129834,140,ROBBERY-ARMED-HIWAY,2019-02-13T00:00:00.000Z,20:10,I190015599A,1590 N POST RD,NE61,231668.99,1654031.11
129835,140,ROBBERY-ARMED-HIWAY,2019-02-13T00:00:00.000Z,22:00,I190015631A,N MERIDIAN ST/E 38TH ST,ND11,190405.39,1667285.9
129836,140,ROBBERY-ARMED-HIWAY,2019-02-14T00:00:00.000Z,07:33,I190015714A,2555 ARBOR LAKE LN,ND52,176982.08,1700227.25
129837,140,ROBBERY-ARMED-HIWAY,2019-02-14T00:00:00.000Z,14:30,I190015937A,2600 N OLNEY ST,NE12,204263.76,1659782.05
129838,140,ROBBERY-ARMED-HIWAY,2019-02-14T00:00:00.000Z,20:06,I190016001A,E TROY AVE/S WALCOTT ST,SE24,198469.61,1630154.43
129839,140,ROBBERY-ARMED-HIWAY,2019-02-15T00:00:00.000Z,05:40,I190016091A,S LINWOOD AVE/E WASHINGTON ST,SE13,208354.93,1647083.35
129840,140,ROBBERY-ARMED-HIWAY,2019-02-15T00:00:00.000Z,21:30,I190016424A,1825 ROOSEVELT AVE,NE12,198434.17,1654956.11
129841,140,ROBBERY-ARMED-HIWAY,2019-02-16T00:00:00.000Z,01:25,I190016493A,5760 W MORRIS ST,SW21,161571.04,1640396.32
129842,140,ROBBERY-ARMED-HIWAY,2019-02-16T00:00:00.000Z,19:23,I190016753A,2339 N PARKER AVE,NE12,202396.54,1658499.77
129843,140,ROBBERY-ARMED-HIWAY,2019-02-16T00:00:00.000Z,22:16,I190016797A,2157 SHORELAND DR,NE62,234579.16,1657651.29
129844,140,ROBBERY-ARMED-HIWAY,2019-02-16T00:00:00.000Z,23:00,I190016811A,2946 S KENMORE RD,SE14,218224.85,1630773.05
129845,140,ROBBERY-ARMED-HIWAY,2019-02-18T00:00:00.000Z,16:39,I190017344A,4731 E 17TH ST,NE31,209335.95,1654332.65
129846,140,ROBBERY-ARMED-HIWAY,2019-02-18T00:00:00.000Z,17:30,I190017736A,6132 E 24TH ST,NE32,217258.65,1658662.36
129847,140,ROBBERY-ARMED-HIWAY,2019-02-18T00:00:00.000Z,17:45,I190017366A,1500 E MICHIGAN ST,NE22,197001.92,1650091.32
129848,140,ROBBERY-ARMED-HIWAY,2019-02-19T00:00:00.000Z,10:22,I190017562A,2802 LAFAYETTE RD,NW21,173248.56,1660742.69
129849,140,ROBBERY-ARMED-HIWAY,2019-02-20T00:00:00.000Z,17:30,I190018189A,4429 DUNSANY CIR,NW42,155976.27,1671150.16
129850,140,ROBBERY-ARMED-HIWAY,2019-02-21T00:00:00.000Z,05:35,I190018274A,I70 078 RAMP/S HARDING ST,SW12,181624.97,1641827.72
129851,140,ROBBERY-ARMED-HIWAY,2019-02-21T00:00:00.000Z,11:37,I190018380A,BALTIMORE AVE/E 37TH ST,ND21,199475.9,1666618.08
129852,140,ROBBERY-ARMED-HIWAY,2019-02-22T00:00:00.000Z,23:44,I190019007A,7917 BLUE JAY LN,ND52,179176.58,1693987.91
129853,140,ROBBERY-ARMED-HIWAY,2019-02-23T00:00:00.000Z,04:51,I190019061A,255 S MERIDIAN ST,DT22,190032.25,1644691.6
129854,140,ROBBERY-ARMED-HIWAY,2019-02-23T00:00:00.000Z,20:36,I190019280A,2124 W WASHINGTON ST,SW11,178762.97,1646079.14
129855,140,ROBBERY-ARMED-HIWAY,2019-02-23T00:00:00.000Z,23:17,I190019308A,2240 BARNOR DR,NE32,217757.02,1657804.41
129856,140,ROBBERY-ARMED-HIWAY,2019-02-24T00:00:00.000Z,01:00,I190019438A,1400 N DELAWARE ST,NE11,191096.21,1652938.69
129857,140,ROBBERY-ARMED-HIWAY,2019-02-24T00:00:00.000Z,01:05,I190019321A,5061 E WASHINGTON ST,SE13,210844.22,1647089.15
129858,140,ROBBERY-ARMED-HIWAY,2019-02-24T00:00:00.000Z,04:09,I190019359A,36 N GLADSTONE AVE,NE41,207256.95,1647389.56
129859,140,ROBBERY-ARMED-HIWAY,2019-02-24T00:00:00.000Z,09:35,I190019405A,2213 N WEBSTER AVE,NE32,216718.31,1657584.02
129860,140,ROBBERY-ARMED-HIWAY,2019-02-24T00:00:00.000Z,13:24,I190019467A,9225 W 10TH ST,SW31,142869.43,1650231.96
129861,140,ROBBERY-ARMED-HIWAY,2019-02-24T00:00:00.000Z,18:35,I190019544A,845 N RURAL ST,NE23,201706.94,1650542.59
129862,140,ROBBERY-ARMED-HIWAY,2019-02-24T00:00:00.000Z,19:56,I190019556A,4341 N OLNEY ST,ND22,204188.75,1670994.97
129863,140,ROBBERY-ARMED-HIWAY,2019-02-25T00:00:00.000Z,14:00,I190019875A,E PLEASANT RUN PKWY S DR/N EMERSON AVE,NE41,211034.68,1647607.81
129864,140,ROBBERY-ARMED-HIWAY,2019-02-26T00:00:00.000Z,19:10,I190020332A,800 W WASHINGTON ST,DT11,186487.73,1645814.33
129865,140,ROBBERY-ARMED-HIWAY,2019-02-26T00:00:00.000Z,21:06,I190020334A,327 E 38TH ST,ND13,191828.9,1667266.32
129866,140,ROBBERY-ARMED-HIWAY,2019-02-28T00:00:00.000Z,12:00,I190020926A,8273 HARCOURT RD,ND52,180216.13,1696985.45
129867,140,ROBBERY-ARMED-HIWAY,2019-02-28T00:00:00.000Z,23:16,I190021123A,6800 W 10TH ST,NW41,155949.09,1650972.1
129868,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-01T00:00:00.000Z,17:59,I190011181A,3301 ENGLISH AVE,SE12,203649.28,1643248.37
129869,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-02T00:00:00.000Z,10:07,I190011362A,4540 N SHADELAND AVE,ND31,221510.05,1672250.57
129870,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-02T00:00:00.000Z,10:14,I190011377A,4445 E 10TH ST,NE41,208148.98,1651332.96
129871,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-03T00:00:00.000Z,14:09,I190011732A,5210 ENGLISH AVE,SE14,211591.33,1643811.73
129872,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-04T00:00:00.000Z,17:30,I190012202A,7153 N MICHIGAN RD,ND51,175794.28,1688957.67
129873,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-04T00:00:00.000Z,17:48,I190012211A,1530 N MERIDIAN ST,NW11,190164.06,1653649.79
129874,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-04T00:00:00.000Z,20:50,I190012296A,3820 N GERMAN CHURCH RD,NE52,242285.31,1667786.4
129875,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-04T00:00:00.000Z,22:09,I190012315A,1170 N ARLINGTON AVE,NE32,216202.54,1652139.77
129876,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-05T00:00:00.000Z,17:37,I190012634A,3814 N HIGH SCHOOL RD,NW32,158498.35,1667151.07
129880,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-08T00:00:00.000Z,19:57,I190013853A,8148 E 21ST ST,NE61,227792.63,1656832.2
129877,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-05T00:00:00.000Z,18:21,I190012670A,2070 N ARLINGTON AVE,NE32,216223.78,1656624.68
129878,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-05T00:00:00.000Z,22:38,I190012743A,3801 N COLLEGE AVE,ND13,193819.61,1667432.59
129879,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-07T00:00:00.000Z,17:21,I190013397A,4060 S KEYSTONE AVE,SE24,200327.22,1624294.73
129881,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-09T00:00:00.000Z,18:48,I190014131A,10202 E WASHINGTON ST,NE62,238269.43,1648964.63
129882,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-09T00:00:00.000Z,19:49,I190014142A,715 E 38TH ST,ND13,193996.51,1667219.39
129883,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-10T00:00:00.000Z,11:29,I190014310A,6110 N KEYSTONE AVE,ND42,200167.57,1682458.31
129884,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-13T00:00:00.000Z,18:56,I190015576A,3757 E NEW YORK ST,NE23,205461.38,1647918.7
129885,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-14T00:00:00.000Z,11:02,I190015768A,2950 E 38TH ST,ND22,202369.99,1667421.49
129886,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-14T00:00:00.000Z,14:50,I190015872A,3419 ENGLISH AVE,SE12,204053.17,1643517.66
129887,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-14T00:00:00.000Z,19:33,I190015982A,1950 KESSLER BLVD W DR,ND51,179686.26,1678707.93
129888,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-14T00:00:00.000Z,21:13,I190016022A,6971 W 38TH ST,NW42,155076.28,1666894.31
129889,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-17T00:00:00.000Z,10:15,I190016917A,1030 N ARLINGTON AVE,NE32,216139.75,1651633.03
129890,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-18T00:00:00.000Z,19:34,I190017398A,3725 N KEYSTONE AVE,ND21,200397.88,1666921.53
129891,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-19T00:00:00.000Z,14:07,I190017643A,3939 S KEYSTONE AVE,SE24,200501.42,1625141.12
129892,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-19T00:00:00.000Z,14:30,I190017659A,4132 E 16TH ST,NE31,207113.83,1654145.24
129893,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-24T00:00:00.000Z,18:52,I190019538A,7145 N MICHIGAN RD,ND51,175809.11,1688917.66
129894,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-24T00:00:00.000Z,18:55,I190019539A,2001 W WASHINGTON ST,SW11,179528.03,1645893.69
129895,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-24T00:00:00.000Z,21:26,I190019581A,3502 W 16TH ST,NW21,172950.94,1653979.94
129896,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-25T00:00:00.000Z,09:55,I190019712A,5318 W 38TH ST,NW31,163516.15,1667198.74
129897,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-25T00:00:00.000Z,20:29,I190019952A,5285 E 38TH ST,ND31,212245.98,1667346.69
129898,141,ROBBERY-ARMED-COMMERCIAL HO,2019-02-28T00:00:00.000Z,20:30,I190021084A,8535 DITCH RD,ND52,183006.74,1698575.52
129899,142,ROBBERY-ARMED-OIL STATION,2019-02-06T00:00:00.000Z,03:45,I190012786A,4590 N SHADELAND AVE,ND31,221422.34,1672670.69
129900,142,ROBBERY-ARMED-OIL STATION,2019-02-06T00:00:00.000Z,21:56,I190013120A,5060 SOUTHEASTERN AVE,SE13,211001.3,1638157.21
129901,142,ROBBERY-ARMED-OIL STATION,2019-02-09T00:00:00.000Z,12:53,I190014027A,3748 N HIGH SCHOOL RD,NW32,158401.75,1666770.31
129902,142,ROBBERY-ARMED-OIL STATION,2019-02-18T00:00:00.000Z,06:22,I190017159A,9100 W 10TH ST,NW41,143914.08,1650881.04
129903,144,ROBBERY-ARMED-RESIDENCE,2019-02-01T00:00:00.000Z,21:22,I190011249A,7864 W 10TH ST,NW41,150056.07,1650882.64
129904,144,ROBBERY-ARMED-RESIDENCE,2019-02-03T00:00:00.000Z,02:33,I190011615A,1531 VILLA AVE,SE22,198917.18,1638835.56
129905,144,ROBBERY-ARMED-RESIDENCE,2019-02-03T00:00:00.000Z,13:50,I190011733A,1415 N PENNSYLVANIA ST,NE11,190759.48,1653265.52
129906,144,ROBBERY-ARMED-RESIDENCE,2019-02-03T00:00:00.000Z,17:46,I190011799A,3415 N SHERMAN DR,ND23,205715.2,1664963.02
129907,144,ROBBERY-ARMED-RESIDENCE,2019-02-04T00:00:00.000Z,11:06,I190012036A,2024 E 25TH ST,NE12,199221.78,1659506.15
129908,144,ROBBERY-ARMED-RESIDENCE,2019-02-04T00:00:00.000Z,15:06,I190012154A,3166 N GALE ST,ND22,204593.99,1663313.75
129909,144,ROBBERY-ARMED-RESIDENCE,2019-02-07T00:00:00.000Z,22:00,I190013841A,5633 PORTSMOUTH AVE,NW41,161642.54,1652732.79
129910,144,ROBBERY-ARMED-RESIDENCE,2019-02-12T00:00:00.000Z,00:06,I190014887A,WATERFRONT DR/TOWPATH LN,NW41,152378.21,1661586.26
129911,144,ROBBERY-ARMED-RESIDENCE,2019-02-12T00:00:00.000Z,10:09,I190014988A,245 W 38TH ST,ND11,188497.29,1667127.05
129912,144,ROBBERY-ARMED-RESIDENCE,2019-02-18T00:00:00.000Z,06:00,I190017161A,10239 BARIBEAU LN,NE62,238675.62,1658462.54
129913,144,ROBBERY-ARMED-RESIDENCE,2019-02-19T00:00:00.000Z,04:55,I190017480A,4630 LAFAYETTE RD,NW33,164357.03,1672585.26
129914,144,ROBBERY-ARMED-RESIDENCE,2019-02-19T00:00:00.000Z,05:12,I190017483A,7202 E 82ND ST,ND63,222885.9,1697068.63
129915,144,ROBBERY-ARMED-RESIDENCE,2019-02-19T00:00:00.000Z,10:27,I190018749A,4207 LAWRENCE CIR W DR,SW41,157256.46,1623477.49
129916,144,ROBBERY-ARMED-RESIDENCE,2019-02-23T00:00:00.000Z,07:30,I190019069A,6408 COMMONS DR,NW33,157792.89,1670530.2
129917,144,ROBBERY-ARMED-RESIDENCE,2019-02-26T00:00:00.000Z,21:29,I190020341B,6401 CENTRAL AVE,ND41,192413.28,1684694.71
129918,144,ROBBERY-ARMED-RESIDENCE,2019-02-27T00:00:00.000Z,14:00,I190020567A,6069 WILLIAMSBURG CT,ND31,216716.95,1671526.08
129919,145,ROBBERY-ARMED-BANK,2019-02-27T00:00:00.000Z,10:26,I190020465A,5868 E 71ST ST,ND61,215475.72,1688507.81
129920,146,ROBBERY-ARMED-MISCELLANEOUS,2019-02-12T00:00:00.000Z,03:04,I190014915A,4608 SANTA CRUZ RD,NW62,167668.72,1692599.16
129921,146,ROBBERY-ARMED-MISCELLANEOUS,2019-02-25T00:00:00.000Z,18:00,I190019916A,3865 CEDAR RIDGE RD,NE53,243378.46,1668002.97
129922,146,ROBBERY-ARMED-MISCELLANEOUS,2019-02-25T00:00:00.000Z,19:25,I190019921A,3865 CEDAR RIDGE RD,NE53,243378.46,1668002.97
129923,150,ROBBERY-STRONG ARM-HIWAY,2019-02-01T00:00:00.000Z,12:00,I190011128A,3713 PAYTON AVE,NE33,225490.59,1666726.1
129924,150,ROBBERY-STRONG ARM-HIWAY,2019-02-03T00:00:00.000Z,06:13,I190011653A,500 N CAPITOL AVE,DT11,188973.41,1648852.32
129927,150,ROBBERY-STRONG ARM-HIWAY,2019-02-06T00:00:00.000Z,10:13,I190012862A,958 W 26TH ST,NW12,184597.99,1659700.81
129925,150,ROBBERY-STRONG ARM-HIWAY,2019-02-03T00:00:00.000Z,21:15,I190011891A,8011 MADISON AVE,SE34,200030.36,1603488.26
129926,150,ROBBERY-STRONG ARM-HIWAY,2019-02-05T00:00:00.000Z,18:50,I190012675A,3701 E 38TH ST,ND22,205179.56,1667328.35
129928,150,ROBBERY-STRONG ARM-HIWAY,2019-02-07T00:00:00.000Z,09:30,I190013218A,6210 ALLISONVILLE RD,ND42,207306.34,1683286.62
129929,150,ROBBERY-STRONG ARM-HIWAY,2019-02-12T00:00:00.000Z,03:14,I190014923A,2324 E 30TH ST,ND21,200143.77,1662180.01
129930,150,ROBBERY-STRONG ARM-HIWAY,2019-02-14T00:00:00.000Z,00:10,I190015660A,3759 W WASHINGTON ST,SW21,171199.61,1643894.29
129931,150,ROBBERY-STRONG ARM-HIWAY,2019-02-16T00:00:00.000Z,02:54,I190016513A,105 E TROY AVE,SE23,190519.94,1629724.62
129932,150,ROBBERY-STRONG ARM-HIWAY,2019-02-16T00:00:00.000Z,12:42,I190016623A,3901 FARNSWORTH ST,SW22,169909.84,1630686.41
129933,150,ROBBERY-STRONG ARM-HIWAY,2019-02-16T00:00:00.000Z,19:18,I190016751A,1201 INDIANA AVE,NW11,184139.84,1652346.06
129934,150,ROBBERY-STRONG ARM-HIWAY,2019-02-16T00:00:00.000Z,19:28,I190016744A,2120 W MORRIS ST,SW12,178815.26,1640526.45
129935,150,ROBBERY-STRONG ARM-HIWAY,2019-02-18T00:00:00.000Z,05:45,I190017153A,N COLLEGE AVE/E 25TH ST,NE11,193756.76,1659319.52
129936,150,ROBBERY-STRONG ARM-HIWAY,2019-02-20T00:00:00.000Z,09:41,I190017973A,10450 E WASHINGTON ST,NE62,239431.41,1649335.13
129937,150,ROBBERY-STRONG ARM-HIWAY,2019-02-22T00:00:00.000Z,15:53,I190018840A,9414 SAN MIGUEL DR,ND62,215674.86,1703442.86
129938,151,ROBBERY-STRONG ARM-COMMERCI,2019-02-04T00:00:00.000Z,19:41,I190012270A,2802 LAFAYETTE RD,NW21,173248.56,1660742.69
129939,151,ROBBERY-STRONG ARM-COMMERCI,2019-02-07T00:00:00.000Z,05:48,I190013177A,5611 GEORGETOWN RD,NW52,167295.55,1678066.13
129940,151,ROBBERY-STRONG ARM-COMMERCI,2019-02-07T00:00:00.000Z,06:00,I190013357A,2434 N KEYSTONE AVE,NE12,200177.97,1659303.17
129941,151,ROBBERY-STRONG ARM-COMMERCI,2019-02-07T00:00:00.000Z,08:26,I190013202A,5317 E 82ND ST,ND61,212649.63,1696332.64
129942,151,ROBBERY-STRONG ARM-COMMERCI,2019-02-08T00:00:00.000Z,10:11,I190013635A,6925 W 38TH ST,NW42,155915.57,1666316.01
129943,151,ROBBERY-STRONG ARM-COMMERCI,2019-02-09T00:00:00.000Z,16:06,I190014081A,3008 KESSLER BLVD N DR,NW22,174898.3,1662037.73
129944,151,ROBBERY-STRONG ARM-COMMERCI,2019-02-10T00:00:00.000Z,13:29,I190014359A,5520 E 82ND ST,ND61,213879.34,1696423.68
