OBJECTID,INCNUM,INCIDENT_TYPE,SERVICE_TYPE,SOURCE,OCCURRED_DT,OCCURRED_TM,UDTEXT24A,UDTEXT24B,UDTEXT24C,UDTEXT24D,ALG_CLASS,ALLEGATION,FINDING,ADDR_TXT,STREET_N,STREET,STREET_T,STREET_G,CITY,CITNUM,RACE,SEX,CIT_AGE,OFFNUM,OFF_RACE,OFF_SEX,OFF_AGE,OFF_YR_EMPLOY,LINKNUM
2791,24075,Citizen Complaint,,CPCO (Formal),2017-10-09,17:00:00:000,OPERATIONS DIVISION,DOWNTOWN  DISTRICT,NEIGHBORHOOD IMPACT,COMMUNITY RESOURCES,Violation of Any Rule,"Failure to conform to the department's rules, regulations, orders, policies, and SOPs while off duty",Not Sustained,Incident Location,1251,US 31,,N,Greenwood,14284,White,Female,47,515,White,Male,51,19,17-718
2792,24075,Citizen Complaint,,CPCO (Formal),2017-10-09,17:00:00:000,OPERATIONS DIVISION,DOWNTOWN  DISTRICT,NEIGHBORHOOD IMPACT,COMMUNITY RESOURCES,Violation of Any Rule,"Failure to conform to the department's rules, regulations, orders, policies, and SOPs while off duty",Not Sustained,Incident Location,1251,US 31,,N,Greenwood,14284,White,Female,47,515,White,Male,51,19,17-718
2793,24075,Citizen Complaint,,CPCO (Formal),2017-10-09,17:00:00:000,OPERATIONS DIVISION,DOWNTOWN  DISTRICT,NEIGHBORHOOD IMPACT,COMMUNITY RESOURCES,Violation of Any Rule,"Failure to conform to the department's rules, regulations, orders, policies, and SOPs while off duty",Not Sustained,Incident Location,1251,US 31,,N,Greenwood,14284,White,Female,47,515,White,Male,51,19,17-718
2794,24075,Citizen Complaint,,CPCO (Formal),2017-10-09,17:00:00:000,OPERATIONS DIVISION,DOWNTOWN  DISTRICT,NEIGHBORHOOD IMPACT,COMMUNITY RESOURCES,Violation of Any Rule,Failure to follow policy,Exonerated,Incident Location,1251,US 31,,N,Greenwood,14284,White,Female,47,515,White,Male,51,19,17-718
2795,24075,Citizen Complaint,,CPCO (Formal),2017-10-09,17:00:00:000,OPERATIONS DIVISION,DOWNTOWN  DISTRICT,NEIGHBORHOOD IMPACT,COMMUNITY RESOURCES,Violation of Any Rule,"Failure to conform to the department's rules, regulations, orders, policies, and SOPs while off duty",Exonerated,Incident Location,1251,US 31,,N,Greenwood,14284,White,Female,47,515,White,Male,51,19,17-718
2796,24075,Citizen Complaint,,CPCO (Formal),2017-10-09,17:00:00:000,OPERATIONS DIVISION,DOWNTOWN  DISTRICT,NEIGHBORHOOD IMPACT,COMMUNITY RESOURCES,Violation of Any Rule,"Failure to obey all orders, rules, regulations, policies, and SOPs",Exonerated,Incident Location,1251,US 31,,N,Greenwood,14284,White,Female,47,515,White,Male,51,19,17-718
2797,24075,Citizen Complaint,,CPCO (Formal),2017-10-09,17:00:00:000,OPERATIONS DIVISION,DOWNTOWN  DISTRICT,NEIGHBORHOOD IMPACT,COMMUNITY RESOURCES,Neglect of Duty,Failure to devote full attention to duties,Exonerated,Incident Location,1251,US 31,,N,Greenwood,14284,White,Female,47,515,White,Male,51,19,17-718
2798,24075,Citizen Complaint,,CPCO (Formal),2017-10-09,17:00:00:000,OPERATIONS DIVISION,DOWNTOWN  DISTRICT,NEIGHBORHOOD IMPACT,COMMUNITY RESOURCES,Neglect of Duty,Members shall not leave assigned duty unless relieved or with persmission of supervisor or communications.,Exonerated,Incident Location,1251,US 31,,N,Greenwood,14284,White,Female,47,515,White,Male,51,19,17-718
2799,24075,Citizen Complaint,,CPCO (Formal),2017-10-09,17:00:00:000,OPERATIONS DIVISION,DOWNTOWN  DISTRICT,NEIGHBORHOOD IMPACT,COMMUNITY RESOURCES,Violation of Any Rule,"Failure to obey all orders, rules, regulations, policies, and SOPs",Exonerated,Incident Location,1251,US 31,,N,Greenwood,14284,White,Female,47,515,White,Male,51,19,17-718
2800,24075,Citizen Complaint,,CPCO (Formal),2017-10-09,17:00:00:000,OPERATIONS DIVISION,DOWNTOWN  DISTRICT,NEIGHBORHOOD IMPACT,COMMUNITY RESOURCES,Violation of Any Rule,Failure to follow policy,Not Sustained,Incident Location,1251,US 31,,N,Greenwood,14284,White,Female,47,515,White,Male,51,19,17-718
2801,28462,Citizen Complaint,,CPCO (Informal),2018-05-24,20:18:00:000,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE MIDDLE SHIFT,,Substandard Performance,Members shall conform to established work standards to their rank/position.,Exonerated,Incident Location,1525,Shelby,Street,S,Indianapolis,13485,Other,Female,43,772,White,Female,46,21,18-686
2802,28498,Citizen Complaint,Investigation,CPCO (Informal),2018-05-15,17:30:00:000,Operations Division,Northwest District,,,Citizen Interaction,"Rude, demeaning, or affronting gestures",Not Sustained,Incident Location,2822,Martin Luther King Jr,Street,,Indianapolis,16899,,Female,,2684,White,Male,63,18,18-684
2803,28500,Citizen Complaint,Call For Service,CPCO (Informal),2018-05-23,17:00:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,,,,Exonerated,Incident Location,1041,86th,Street,W,Indianapolis,16900,Black,Female,27,3408,White,Male,25,2,18-618
2804,28500,Citizen Complaint,Call For Service,CPCO (Informal),2018-05-23,17:00:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,,Citizen Interaction,"Rude, discourteous, or insulting language",Not Sustained,Incident Location,1041,86th,Street,W,Indianapolis,16900,Black,Female,27,3408,White,Male,25,2,18-618
2805,28510,Citizen Complaint,,CPCO (Informal),2018-05-08,,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,,Citizen Interaction,Intimidation/Improper Display of Police Authority,Exonerated,Incident Location,105,Boehning,Street,N,Indianapolis,16901,White,Female,30,2959,White,Male,42,8,18-687
2806,28510,Citizen Complaint,,CPCO (Informal),2018-05-08,,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,,Neglect of Duty,Members shall not leave assigned duty unless relieved or with persmission of supervisor or communications.,Exonerated,Incident Location,105,Boehning,Street,N,Indianapolis,16901,White,Female,30,2959,White,Male,42,8,18-687
2807,28562,Citizen Complaint,,CPCO (Informal),2018-05-24,15:15:00:000,RESERVES,ADMINISTRATION,,,Violation of Any Rule,"Failure to conform to the department's rules, regulations, orders, policies, and SOPs while off duty",Not Sustained,Incident Location,,Linwood,Avenue,,Indianapolis,16944,,Female,,2616,,Male,66,23,18-688
2808,28562,Citizen Complaint,,CPCO (Informal),2018-05-24,15:15:00:000,RESERVES,ADMINISTRATION,,,,,Not Sustained,Incident Location,,Linwood,Avenue,,Indianapolis,16944,,Female,,2616,,Male,66,23,18-688
2809,28598,Citizen Complaint,Call For Service,CPCO (Informal),2018-05-27,02:37:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,,Citizen Interaction,"Rude, demeaning, or affronting language",Not Sustained,Incident Location,3309,Arlington,Avenue,N,Indianapolis,16968,Black,Female,,28,White,Male,51,17,18-696
2810,28598,Citizen Complaint,Call For Service,CPCO (Informal),2018-05-27,02:37:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,,Citizen Interaction,Failure to make a report when approached by a citizen,Not Sustained,Incident Location,3309,Arlington,Avenue,N,Indianapolis,16968,Black,Female,,28,White,Male,51,17,18-696
2811,28598,Citizen Complaint,Call For Service,CPCO (Informal),2018-05-27,02:37:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,,Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Not Sustained,Incident Location,3309,Arlington,Avenue,N,Indianapolis,16968,Black,Female,,28,White,Male,51,17,18-696
2812,28602,Citizen Complaint,Investigation,CPCO (Informal),2018-06-04,16:44:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,,,,Exonerated,Incident Location,6134,Laurel Hall,Drive,,Indianapolis,16969,Black,Female,,2546,White,Male,39,10,18-689
2813,28602,Citizen Complaint,Investigation,CPCO (Informal),2018-06-04,16:44:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,,Use of Force,Improper use of weapon,Exonerated,Incident Location,6134,Laurel Hall,Drive,,Indianapolis,16969,Black,Female,,2546,White,Male,39,10,18-689
2814,28602,Citizen Complaint,Investigation,CPCO (Informal),2018-06-04,16:44:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,,Citizen Interaction,Intimidation/Improper Display of Police Authority,Exonerated,Incident Location,6134,Laurel Hall,Drive,,Indianapolis,16969,Black,Female,,2546,White,Male,39,10,18-689
2815,28602,Citizen Complaint,Investigation,CPCO (Informal),2018-06-04,16:44:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,,,,Exonerated,Incident Location,6134,Laurel Hall,Drive,,Indianapolis,16969,Black,Female,,1532,Black,Male,38,14,18-689
2816,28602,Citizen Complaint,Investigation,CPCO (Informal),2018-06-04,16:44:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,,Use of Force,Improper use of weapon,Exonerated,Incident Location,6134,Laurel Hall,Drive,,Indianapolis,16969,Black,Female,,1532,Black,Male,38,14,18-689
2817,28602,Citizen Complaint,Investigation,CPCO (Informal),2018-06-04,16:44:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,,Citizen Interaction,Intimidation/Improper Display of Police Authority,Exonerated,Incident Location,6134,Laurel Hall,Drive,,Indianapolis,16969,Black,Female,,1532,Black,Male,38,14,18-689
2818,28603,Citizen Complaint,Call For Service,CPCO (Informal),2018-06-06,08:00:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED DAY SHIFT,ED DAY SHIFT,,,Exonerated,Incident Location,5424,Brookville,Road,,Indianapolis,16970,White,Male,27,2549,White,Male,38,10,18-690
2819,28603,Citizen Complaint,Call For Service,CPCO (Informal),2018-06-06,08:00:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED DAY SHIFT,ED DAY SHIFT,,,Exonerated,Incident Location,5424,Brookville,Road,,Indianapolis,16970,White,Male,27,2549,White,Male,38,10,18-690
2820,28627,Citizen Complaint,Call For Service,CPCO (Formal),2018-06-03,20:15:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,,Citizen Interaction,"Rude, discourteous, or insulting language",Not Sustained,Incident Location,2620,Martin Luther King Jr.,Street,,Indianapolis,16976,Black,Female,47,3030,White,Male,33,8,18-035
2821,28627,Citizen Complaint,Call For Service,CPCO (Formal),2018-06-03,20:15:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,,Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Exonerated,Incident Location,2620,Martin Luther King Jr.,Street,,Indianapolis,16976,Black,Female,47,3626,White,Male,32,1,18-035
2822,28627,Citizen Complaint,Call For Service,CPCO (Formal),2018-06-03,20:15:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,,Citizen Interaction,"Rude, discourteous, or insulting language",Not Sustained,Incident Location,2620,Martin Luther King Jr.,Street,,Indianapolis,16976,Black,Female,47,3626,White,Male,32,1,18-035
2823,28627,Citizen Complaint,Call For Service,CPCO (Formal),2018-06-03,20:15:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,,Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Exonerated,Incident Location,2620,Martin Luther King Jr.,Street,,Indianapolis,16976,Black,Female,47,3287,White,Male,27,3,18-035
2824,28628,Citizen Complaint,Call For Service,CPCO (Informal),2018-05-31,14:55:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,,Citizen Interaction,"Rude, discourteous, or insulting gesture(s)",Exonerated,Incident Location,6257,Kentucky,Avenue,,Indianapolis,16977,White,Female,57,3032,White,Male,32,8,18-692
2825,28628,Citizen Complaint,Call For Service,CPCO (Informal),2018-05-31,14:55:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,,Citizen Interaction,"Rude, discourteous, or insulting language",Exonerated,Incident Location,6257,Kentucky,Avenue,,Indianapolis,16977,White,Female,57,3032,White,Male,32,8,18-692
2826,28715,Citizen Complaint,Traffic Stop,CPCO (Informal),2018-06-07,10:43:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,,Citizen Interaction,"Rude, demeaning, or affronting language",Not Sustained,Incident Location,1098,Beecher,Street,E,Indianapolis,17032,White,Male,48,605,White,Male,51,27,18-693
2827,28304,Citizen Complaint,,CPCO (Informal),2018-05-20,10:40:00:000,OPERATIONS DIVISION,DOWNTOWN  DISTRICT,,,Citizen Interaction,"Rude, demeaning, or affronting language",Exonerated,Incident Location,,66th,Street,E,Indianapolis,16786,Black,Female,,2147,White,Male,54,29,18-694
2828,28304,Citizen Complaint,,CPCO (Informal),2018-05-20,10:40:00:000,OPERATIONS DIVISION,DOWNTOWN  DISTRICT,,,Violation of Any Rule,"Failure to conform to the department's rules, regulations, orders, policies, and SOPs while off duty",Exonerated,Incident Location,,66th,Street,E,Indianapolis,16786,Black,Female,,2147,White,Male,54,29,18-694
2829,28812,Citizen Complaint,Warrant Service,CPCO (Informal),2018-06-05,23:12:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,,Neglect of Duty,"Failure to make and turn in all reports promptly, accurately, and completely in conformity with department orders.",Exonerated,Incident Location,7098,Michigan,Road,N,Indianapolis,17084,Black,Female,42,2531,White,Male,42,10,18-695
2830,28812,Citizen Complaint,Warrant Service,CPCO (Informal),2018-06-05,23:12:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,,Neglect of Duty,Failure to secure property,Unfounded,Incident Location,7098,Michigan,Road,N,Indianapolis,17084,Black,Female,42,2531,White,Male,42,10,18-695
2831,26588,Citizen Complaint,Warrant Service,CPCO (Informal),2018-12-21,13:17:00:000,CRIMINAL INVESTIGATION DIVISION,COVERT INVESTIGATIONS,GANGS AND VIOLENT CRIMES,VIOLENT CRIMES,Prisoner Handling/Trans.,Unreasonable Handcuffing/Detention,Exonerated,Incident Location,2021,Bellefontaine,Street,,Indianapolis,15765,Black,Male,34,1546,White,Male,36,12,18-697
2832,26588,Citizen Complaint,Warrant Service,CPCO (Informal),2018-12-21,13:17:00:000,CRIMINAL INVESTIGATION DIVISION,COVERT INVESTIGATIONS,GANGS AND VIOLENT CRIMES,VIOLENT CRIMES,Use of Force,Members shall not use more force than reasonably necessary,Exonerated,Incident Location,2021,Bellefontaine,Street,,Indianapolis,15765,Black,Male,34,1546,White,Male,36,12,18-697
2833,26588,Citizen Complaint,Warrant Service,CPCO (Informal),2018-12-21,13:17:00:000,CRIMINAL INVESTIGATION DIVISION,COVERT INVESTIGATIONS,GANGS AND VIOLENT CRIMES,VIOLENT CRIMES,,,Exonerated,Incident Location,2021,Bellefontaine,Street,,Indianapolis,15765,Black,Male,34,1546,White,Male,36,12,18-697
2834,26588,Citizen Complaint,Warrant Service,CPCO (Informal),2018-12-21,13:17:00:000,CRIMINAL INVESTIGATION DIVISION,COVERT INVESTIGATIONS,GANGS AND VIOLENT CRIMES,VIOLENT CRIMES,Citizen Interaction,Failure to provide name or badge number,Exonerated,Incident Location,2021,Bellefontaine,Street,,Indianapolis,15765,Black,Male,34,1546,White,Male,36,12,18-697
2835,28984,Citizen Complaint,Call For Service,CPCO (Formal),2018-05-22,00:39:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE SHIFT,,,,Unfounded,Incident Location,3349,Tacoma,Avenue,N,Indianapolis,17167,Black,Male,74,3418,Black,Male,28,2,18-032
2836,28984,Citizen Complaint,Call For Service,CPCO (Formal),2018-05-22,00:39:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE SHIFT,,Neglect of Duty,"Failure to make and turn in all reports promptly, accurately, and completely in conformity with department orders.",Exonerated,Incident Location,3349,Tacoma,Avenue,N,Indianapolis,17167,Black,Male,74,3418,Black,Male,28,2,18-032
2837,28984,Citizen Complaint,Call For Service,CPCO (Formal),2018-05-22,00:39:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE SHIFT,,Citizen Interaction,"Rude, discourteous, or insulting gesture(s)",Unfounded,Incident Location,3349,Tacoma,Avenue,N,Indianapolis,17167,Black,Male,74,3418,Black,Male,28,2,18-032
2838,28984,Citizen Complaint,Call For Service,CPCO (Formal),2018-05-22,00:39:00:000,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE SHIFT,,Substandard Performance,,Unfounded,Incident Location,3349,Tacoma,Avenue,N,Indianapolis,17167,Black,Male,74,3418,Black,Male,28,2,18-032
2839,28994,Citizen Complaint,Investigation,CPCO (Informal),2018-06-19,13:00:00:000,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,,Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Exonerated,Incident Location,4120,New York,Street,E,Indianapolis,15786,Black,Male,,3371,Black,Male,34,3,18-698
2840,28601,Citizen Complaint,Call For Service,CPCO (Formal),2018-06-01,00:18:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,,Citizen Interaction,Indecent or lewd language,Exonerated,Incident Location,2000,16th,Street,West,Indianapolis,16898,White,Male,47,3367,White,Male,34,3,18-034
2841,28601,Citizen Complaint,Call For Service,CPCO (Formal),2018-06-01,00:18:00:000,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,,Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Exonerated,Incident Location,2000,16th,Street,West,Indianapolis,16898,White,Male,47,3367,White,Male,34,3,18-034
2842,29074,Citizen Complaint,Call For Service,CPCO (Formal),2018-05-29,00:30:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,,Citizen Interaction,"Rude, discourteous, or insulting language",Exonerated,Incident Location,7295,Lockwood,Lane,,Indianapolis,17202,White,Male,27,3212,Black,Male,32,4,18-033
2843,29074,Citizen Complaint,Call For Service,CPCO (Formal),2018-05-29,00:30:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,,Citizen Interaction,Indecent or lewd language,Exonerated,Incident Location,7295,Lockwood,Lane,,Indianapolis,17202,White,Male,27,3212,Black,Male,32,4,18-033
2844,29074,Citizen Complaint,Call For Service,CPCO (Formal),2018-05-29,00:30:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,,Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Exonerated,Incident Location,7295,Lockwood,Lane,,Indianapolis,17202,White,Male,27,3212,Black,Male,32,4,18-033
2845,29074,Citizen Complaint,Call For Service,CPCO (Formal),2018-05-29,00:30:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,,Substandard Performance,Failure to perform duties which maintain satisfactory standards of efficiency/objectives of department.,Exonerated,Incident Location,7295,Lockwood,Lane,,Indianapolis,17202,White,Male,27,3615,White,Male,27,1,18-033
2846,29075,Citizen Complaint,Traffic Stop,CPCO (Formal),2018-06-09,22:42:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW DAY SHIFT,SW DAY SHIFT,Bias-Based Profiling,Race,Exonerated,Incident Location,399,Meridian,Street,S,Indianapolis,16280,Black,Male,21,386,White,Male,45,15,18-037
2847,29075,Citizen Complaint,Traffic Stop,CPCO (Formal),2018-06-09,22:42:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW DAY SHIFT,SW DAY SHIFT,Use of Force,Officers shall not mistreat persons who are in thier custody,Exonerated,Incident Location,399,Meridian,Street,S,Indianapolis,16280,Black,Male,21,386,White,Male,45,15,18-037
2848,29075,Citizen Complaint,Traffic Stop,CPCO (Formal),2018-06-09,22:42:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW DAY SHIFT,SW DAY SHIFT,Use of Force,Members shall not use more force than reasonably necessary,Exonerated,Incident Location,399,Meridian,Street,S,Indianapolis,16280,Black,Male,21,386,White,Male,45,15,18-037
2849,29075,Citizen Complaint,Traffic Stop,CPCO (Formal),2018-06-09,22:42:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW DAY SHIFT,SW DAY SHIFT,,,Exonerated,Incident Location,399,Meridian,Street,S,Indianapolis,16280,Black,Male,21,386,White,Male,45,15,18-037
2850,29075,Citizen Complaint,Traffic Stop,CPCO (Formal),2018-06-09,22:42:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW DAY SHIFT,SW DAY SHIFT,Use of Force,Officers shall not mistreat persons who are in thier custody,Exonerated,Incident Location,399,Meridian,Street,S,Indianapolis,16280,Black,Male,21,1809,White,Male,35,12,18-037
2851,29075,Citizen Complaint,Traffic Stop,CPCO (Formal),2018-06-09,22:42:00:000,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW DAY SHIFT,SW DAY SHIFT,Use of Force,Members shall not use more force than reasonably necessary,Exonerated,Incident Location,399,Meridian,Street,S,Indianapolis,16280,Black,Male,21,1809,White,Male,35,12,18-037
