INCNUM,OFF_NUM,UOF_FORCE_TYPE,UOF_REASON,CIT_ARRESTED,CITCHARGE_TYPE,DISPOSITION,CIT_WEAPON_TYPE,OFF_SEX,CIT_SEX,OFF_RACE,OFF_AGE,CIT_AGE,YMD_TM,OBJECTID,OCCURRED_DT,OCCURRED_TM,UDTEXT24A,UDTEXT24B,UDTEXT24C,UDTEXT24D,FULL_ADD,SERVICE_TYPE,CIT_INJURED,CIT_HOSPITAL,OFF_INJURED,OFF_HOSPITAL,CIT_NUM,CIT_RACE,CIT_COND_TYPE,OFF_YR_EMPLOY,OFF_COND_TYPE,OCCURRED_WEEK_DAY,OCCURRED_HOUR,OCCURRED_QUARTER,OCCURRED_YEAR,lon,lat
47398,3752,PHYSICAL-TAKE DOWN,NON-COMPLIANT,NO,IMMEDIATE DETENTION,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,58,2020-05-19T03:28:00Z,90703,2020-05-19,03:28:00,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,"700 N BEACHWAY DRIVE, INDIANAPOLIS, IN",INVESTIGATION,NO,YES,NO,NO,25568,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Tue,3,2,2020,-86.26979469999999,39.7764556
52026,3209,LETHAL-HANDGUN,FELONY STOP/APPREHENSION,NO,UNREPORTED,IN COMPLIANCE,UNREPORTED,MALE,MALE,HISPANIC,999999,24,2020-11-03T12:11:00Z,90732,2020-11-03,12:11:00,CRIMINAL INVESTIGATION DIVISION,COVERT INVESTIGATIONS,CRIME GUN INTELLIGENCE CENTER,CGIC SQUAD 2,"500 N TREMONT STREET, INDIANAPOLIS, IN",TRAFFIC STOP,NO,NO,NO,NO,27796,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Tue,12,4,2020,-86.20104719999999,39.7748684
52125,3975,LETHAL-HANDGUN,FELONY STOP/APPREHENSION,NO,UNREPORTED,UNREPORTED,UNREPORTED,FEMALE,MALE,WHITE,999999,55,2020-11-05T04:36:00Z,90733,2020-11-05,04:36:00,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,"621 N RURAL STREET, INDIANAPOLIS, IN",INVESTIGATION,NO,NO,NO,NO,27828,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Thu,4,4,2020,-86.11630099999999,39.776824
47014,3831,PHYSICAL-WEIGHT LEVERAGE,RESISTING ARREST,YES,IMMEDIATE DETENTION,IN COMPLIANCE,UNREPORTED,MALE,MALE,BLACK,999999,37,2020-04-29T21:34:00Z,90741,2020-04-29,21:34:00,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,"8312   CHARTER OAK DRIVE, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,25309,WHITE,UNREPORTED,999999,UNREPORTED,Wed,21,2,2020,-86.1906111,39.9054811
52226,1500,LETHAL-HANDGUN,ASSAULTING CITIZEN(S),YES,AGGRAVATED ASSAULT,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,55,2020-11-09T11:41:00Z,90744,2020-11-09,11:41:00,OPERATIONS DIVISION,EAST DISTRICT,ED DAY SHIFT,ED DAY SHIFT,"8847 E BEL AIR DRIVE, INDIANAPOLIS, IN",CALL FOR SERVICE,NO,YES,NO,NO,27869,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Mon,11,4,2020,-86.0112049,39.8282854
52374,1004,UNREPORTED,FELONY STOP/APPREHENSION,YES,DEALING MARIJUANA,UNREPORTED,UNREPORTED,FEMALE,MALE,WHITE,999999,30,2020-11-11T13:45:00Z,90745,2020-11-11,13:45:00,CRIMINAL INVESTIGATION DIVISION,COVERT INVESTIGATIONS,CRIMINAL INTERDICTION SECTION,CRIMINAL INTERDICTION UNIT,"2400 N EMERSON AVENUE, INDIANAPOLIS, IN",ARREST,NO,YES,NO,NO,27894,BLACK,UNREPORTED,999999,UNREPORTED,Wed,13,4,2020,-86.0843855,39.7998428
52492,4044,LETHAL-HANDGUN,NON-COMPLIANT,NO,UNREPORTED,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,36,2020-11-14T04:29:00Z,90753,2020-11-14,04:29:00,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,20TH RECRUIT CLASS,"3368   TARA LANE, INDIANAPOLIS, IN",INVESTIGATION,NO,NO,NO,NO,27935,HISPANIC,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Sat,4,4,2020,-86.2523045,39.815954
48635,3675,PHYSICAL-HANDCUFFING,NON-COMPLIANT,NO,IMMEDIATE DETENTION,IN COMPLIANCE,UNREPORTED,MALE,MALE,BLACK,999999,38,2020-07-13T20:50:00Z,90801,2020-07-13,20:50:00,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,"8105 E 96TH STREET, INDIANAPOLIS, IN",INVESTIGATION,NO,YES,NO,NO,25309,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Mon,20,3,2020,-86.0260023,39.925037
47127,3834,PHYSICAL-TAKE DOWN,COMBATIVE SUSPECT,YES,BATTERY (F),IN COMPLIANCE,UNREPORTED,MALE,MALE,BLACK,999999,27,2020-05-05T18:05:00Z,90806,2020-05-05,18:05:00,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,"1205 N GIBSON STREET, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,25374,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Tue,18,2,2020,-86.0162032,39.7845737
52779,3271,LETHAL-HANDGUN,NON-COMPLIANT,NO,IMMEDIATE DETENTION,UNREPORTED,UNREPORTED,MALE,MALE,BLACK,999999,30,NA,90828,2020-11-16,NA,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW DAY SHIFT,NW DAY SHIFT,"5002   OAKBROOK ROAD, INDIANAPOLIS, IN",CALL FOR SERVICE,NO,YES,NO,NO,27978,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Mon,NA,NA,NA,-86.24538400000002,39.865601
47238,3863,PHYSICAL-HANDCUFFING,NON-COMPLIANT,YES,RESISTING LAW ENFORCEMENT (M),IN COMPLIANCE,UNREPORTED,MALE,FEMALE,OTHER,999999,21,2020-05-09T23:00:00Z,90840,2020-05-09,23:00:00,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,"9039 E 39TH PLACE, INDIANAPOLIS, IN",CALL FOR SERVICE,NO,NO,NO,NO,25443,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Sat,23,2,2020,-86.00810100000001,39.828352
47425,3848,PHYSICAL-LEG SWEEP,COMBATIVE SUSPECT,YES,BATTERY (M),IN COMPLIANCE,UNREPORTED,FEMALE,FEMALE,WHITE,999999,27,2020-05-19T17:11:00Z,90932,2020-05-19,17:11:00,ADMINISTRATION DIVISION,TRAINING BUREAU,RECRUIT TRAINING SECTION,18TH RECRUIT CLASS,"5730   BROOKVILLE ROAD, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,25609,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Tue,17,2,2020,-86.0689061,39.7591761
47464,3640,PHYSICAL-HANDCUFFING,NON-COMPLIANT,YES,IMMEDIATE DETENTION,IN COMPLIANCE,UNREPORTED,MALE,MALE,HISPANIC,999999,26,2020-05-18T16:40:00Z,90938,2020-05-18,16:40:00,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,"2408 N BECKWITH DRIVE, INDIANAPOLIS, IN",CALL FOR SERVICE,NO,YES,NO,NO,25611,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Mon,16,2,2020,-86.12636599999999,39.80160730000001
48841,3564,PHYSICAL-WEIGHT LEVERAGE,RESISTING ARREST,YES,RESISTING LAW ENFORCEMENT (M),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,26,2020-07-22T20:00:00Z,90942,2020-07-22,20:00:00,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,UNREPORTED,"5307   FALCON CREEK WAY, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,25611,BLACK,UNREPORTED,999999,NO INJURIES NOTED OR VISIBLE,Wed,20,3,2020,-86.2534477,39.8329994
47149,3600,PHYSICAL-TAKE DOWN,FLEEING,YES,THEFT/RECEIVING STOLEN PROPERTY,IN COMPLIANCE,UNREPORTED,MALE,MALE,BLACK,999999,29,2020-05-05T18:20:00Z,90955,2020-05-05,18:20:00,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,"5000 N EMERSON AVENUE, INDIANAPOLIS, IN",INVESTIGATION,NO,NO,NO,NO,25393,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Tue,18,2,2020,-86.08397959999999,39.8452838
47305,3698,PHYSICAL-OTHER,RESISTING ARREST,YES,THEFT/RECEIVING STOLEN PROPERTY,IN COMPLIANCE,UNREPORTED,MALE,FEMALE,WHITE,999999,21,2020-05-09T20:50:00Z,90993,2020-05-09,20:50:00,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW MIDDLE SHIFT,UNREPORTED,"3473   KENTUCKY AVENUE, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,25494,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Sat,20,2,2020,-86.2364125,39.7133779
47387,3459,PHYSICAL-KNEE STRIKE,RESISTING ARREST,YES,IMMEDIATE DETENTION,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,23,2020-05-18T18:55:00Z,90997,2020-05-18,18:55:00,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,"3561 N RURAL STREET, INDIANAPOLIS, IN",CALL FOR SERVICE,NO,YES,YES,NO,25553,BLACK,NO INJURIES NOTED OR VISIBLE,999999,SWELLING,Mon,18,2,2020,-86.11639199999999,39.8216162
47400,3996,PHYSICAL-JOINT/PRESSURE,RESISTING ARREST,YES,RESISTING LAW ENFORCEMENT (M),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,14,2020-05-19T03:00:00Z,91002,2020-05-19,03:00:00,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE SHIFT,UNREPORTED,"2174   STONEHAM DRIVE, INDIANAPOLIS, IN",CALL FOR SERVICE,NO,NO,NO,NO,25569,BI-RACIAL,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Tue,3,2,2020,-86.19922799999999,39.8895515
47333,1978,PHYSICAL-TAKE DOWN,RESISTING ARREST,YES,BATTERY (M),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,999999,2020-05-14T23:45:00Z,91010,2020-05-14,23:45:00,OPERATIONS DIVISION,SOUTHWEST DISTRICT,SW LATE SHIFT,UNREPORTED,"3400 W 10TH STREET, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,25508,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Thu,23,2,2020,-86.2160287,39.7805213
47484,3825,LESS LETHAL-OTHER,RESISTING ARREST,YES,LEAVING THE SCENE OF A PI CRASH,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,45,2020-05-23T22:36:00Z,91015,2020-05-23,22:36:00,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,"415 N BRADLEY STREET, INDIANAPOLIS, IN",ARREST,NO,YES,YES,NO,25628,BLACK,NO INJURIES NOTED OR VISIBLE,999999,MINOR SCRAPES,Sat,22,2,2020,-86.1007951,39.77382
47365,3622,PHYSICAL-TAKE DOWN,NON-COMPLIANT,YES,DISORDERLY CONDUCT,IN COMPLIANCE,UNREPORTED,MALE,MALE,BLACK,999999,54,2020-05-16T02:32:00Z,91032,2020-05-16,02:32:00,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,UNREPORTED,"2101   BOULEVARD PLACE, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,25535,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Sat,2,2,2020,-86.1624891,39.7951857
47608,3100,PHYSICAL-WEIGHT LEVERAGE,RESISTING ARREST,YES,RESISTING LAW ENFORCEMENT (M),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,26,2020-05-23T15:21:00Z,91048,2020-05-23,15:21:00,OPERATIONS DIVISION,DOWNTOWN DISTRICT,DT LATE SHIFT,UNREPORTED,"424 E WABASH AVENUE, INDIANAPOLIS, IN",INVESTIGATION,YES,NO,NO,NO,25709,WHITE,LACERATION,999999,NO INJURIES NOTED OR VISIBLE,Sat,15,2,2020,-86.1495396,39.7692753
47435,3713,PHYSICAL-HANDCUFFING,RESISTING ARREST,YES,POSSESSION OF MARIJUANA/HASH (F),IN COMPLIANCE,UNREPORTED,MALE,FEMALE,WHITE,999999,19,NA,91052,2020-05-20,NA,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,"6100 E 46TH STREET, INDIANAPOLIS, IN",TRAFFIC STOP,NO,NO,NO,NO,25600,BLACK,NO INJURIES NOTED OR VISIBLE,999999,UNREPORTED,Wed,NA,NA,NA,-86.06206619999999,39.8412684
47442,3692,PHYSICAL-TAKE DOWN,FLEEING,YES,POSSESSION OF COCAINE (F),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,43,2020-05-21T00:35:00Z,91058,2020-05-21,00:35:00,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE LATE SHIFT,UNREPORTED,"3500 S CARSON AVENUE, INDIANAPOLIS, IN",TRAFFIC STOP,YES,NO,YES,NO,25603,BLACK,MINOR SCRAPES,999999,COMPLAINT OF PAIN,Thu,0,2,2020,-86.1282457,39.7140737
47688,3625,PHYSICAL-TAKE DOWN,ASSAULTING OFFICER(S),YES,BATTERY (F),IN COMPLIANCE,UNREPORTED,MALE,FEMALE,WHITE,999999,28,NA,91064,2020-05-31,NA,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE LATE SHIFT,UNREPORTED,"20 W NEW YORK STREET, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,25759,WHITE,UNREPORTED,999999,UNREPORTED,Sun,NA,NA,NA,-86.1582797,39.7714819
47689,1148,LESS LETHAL-BATON,ASSAULTING OFFICER(S),YES,BATTERY (M),IN COMPLIANCE,UNREPORTED,FEMALE,FEMALE,WHITE,999999,36,2020-05-30T03:30:00Z,91066,2020-05-30,03:30:00,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE LATE SHIFT,UNREPORTED,"50 N ILLINIOS STREET, INDIANAPOLIS, IN",ARREST,YES,NO,NO,NO,25760,BLACK,LACERATION,999999,NO INJURIES NOTED OR VISIBLE,Sat,3,2,2020,-86.16047139999999,39.7681497
47646,3377,PHYSICAL-HANDCUFFING,FLEEING,YES,RESISTING LAW ENFORCEMENT (M),IN COMPLIANCE,UNREPORTED,FEMALE,MALE,WHITE,999999,28,2020-05-30T22:30:00Z,91095,2020-05-30,22:30:00,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE LATE SHIFT,UNREPORTED,"20 N DELAWARE STREET, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,25725,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Sat,22,2,2020,-86.1546977,39.7675873
47811,3859,PHYSICAL-HANDCUFFING,RESISTING ARREST,YES,OPERATING A VEHICLE WHILE INTOXICATED (M),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,34,2020-06-05T11:40:00Z,91105,2020-06-05,11:40:00,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE SHIFT,UNREPORTED,"3800 N GALE STREET, INDIANAPOLIS, IN",ARREST,NO,YES,NO,NO,25810,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Fri,11,2,2020,-86.10574989999999,39.82528560000001
47813,3755,PHYSICAL-JOINT/PRESSURE,NON-COMPLIANT,YES,OPERATING A VEHICLE WHILE INTOXICATED (M),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,33,2020-06-05T03:10:00Z,91107,2020-06-05,03:10:00,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE LATE SHIFT,UNREPORTED,"1150 S SHELBY STREET, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,25811,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Fri,3,2,2020,-86.1409364,39.7509044
47359,3977,UNREPORTED,RESISTING ARREST,YES,DOMESTIC BATTERY (F),IN COMPLIANCE,UNREPORTED,MALE,FEMALE,WHITE,999999,22,2020-05-13T19:24:00Z,91133,2020-05-13,19:24:00,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,"3109   THOMPSON SQUARE COURT, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,25528,BLACK,NO INJURIES NOTED OR VISIBLE,999999,UNREPORTED,Wed,19,2,2020,-86.11213459999999,39.693266
47852,3031,PHYSICAL-HANDCUFFING,RESISTING ARREST,YES,BATTERY (M),IN COMPLIANCE,UNREPORTED,FEMALE,FEMALE,WHITE,999999,39,2020-06-05T22:50:00Z,91137,2020-06-05,22:50:00,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,UNREPORTED,"5902   ALPINE AVENUE, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,25827,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Fri,22,2,2020,-86.26416710000001,39.811679
47430,3501,PHYSICAL-HANDCUFFING,RESISTING ARREST,YES,RESISTING LAW ENFORCEMENT (M),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,33,2020-05-20T13:38:00Z,91160,2020-05-20,13:38:00,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,UNREPORTED,"3000   EAGLEDALE DRIVE, INDIANAPOLIS, IN",ARREST,NO,NO,YES,NO,25595,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Wed,13,2,2020,-86.22781069999999,39.80956
47917,3677,LESS LETHAL-BEAN BAG,ASSAULTING CITIZEN(S),NO,UNREPORTED,IN COMPLIANCE,UNREPORTED,MALE,FEMALE,BLACK,999999,36,2020-06-09T05:23:00Z,91177,2020-06-09,05:23:00,OPERATIONS DIVISION,NORTH DISTRICT,ND LATE SHIFT,UNREPORTED,"1250   FOX HILL DRIVE, INDIANAPOLIS, IN",ASSISTING A CITIZEN,NO,NO,NO,NO,25860,BLACK,UNREPORTED,999999,NO INJURIES NOTED OR VISIBLE,Tue,5,2,2020,-86.1813943,39.865069
47959,3541,PHYSICAL-OTHER,COMBATIVE SUSPECT,NO,POINTING A FIREARM (F),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,37,2020-06-11T17:08:00Z,91178,2020-06-11,17:08:00,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,UNREPORTED,"2835   HAZELTINE DRIVE, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,25878,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Thu,17,2,2020,-86.3203044,39.8063593
47422,3479,PHYSICAL-TAKE DOWN,RESISTING ARREST,YES,RESISTING LAW ENFORCEMENT (F),IN COMPLIANCE,UNREPORTED,FEMALE,FEMALE,BLACK,999999,27,2020-05-20T00:33:00Z,91188,2020-05-20,00:33:00,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE LATE SHIFT,UNREPORTED,"4521 E WASHINGTON STREET, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,25584,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Wed,0,2,2020,-86.0914825,39.7691679
47470,3029,PHYSICAL-LEG SWEEP,ASSAULTING OFFICER(S),YES,BATTERY (F),IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,999999,2020-05-22T23:40:00Z,91194,2020-05-22,23:40:00,HOMELAND SECURITY DIVISION,HOMELAND SECURITY BUREAU/TRAFFIC,TRAFFIC ENFORCEMENT SECTION,TRAFFIC ENFORCEMENT UNIT,"4000 S BRILL ROAD, INDIANAPOLIS, IN",TRAFFIC STOP,YES,YES,YES,NO,25619,WHITE,MINOR BLEEDING,999999,COMPLAINT OF PAIN,Fri,23,2,2020,-86.1519388,39.6676279
48112,3460,PHYSICAL-OTHER,RESISTING ARREST,NO,UNREPORTED,IN COMPLIANCE,UNREPORTED,MALE,FEMALE,WHITE,999999,32,2020-06-19T19:50:00Z,91207,2020-06-19,19:50:00,OPERATIONS DIVISION,EAST DISTRICT,ED MIDDLE SHIFT,UNREPORTED,"2757 N BUTLER AVENUE, INDIANAPOLIS, IN",ARREST,NO,YES,NO,NO,25928,NATIVE AMERICAN,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Fri,19,2,2020,-86.0797,39.8088613
47508,3782,PHYSICAL-OTHER,NON-COMPLIANT,NO,UNREPORTED,IN COMPLIANCE,UNREPORTED,MALE,FEMALE,WHITE,999999,17,2020-05-25T16:10:00Z,91229,2020-05-25,16:10:00,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,UNREPORTED,"4217 W GUION LAKES BLVD, INDIANAPOLIS, IN",TRAFFIC STOP,NO,NO,NO,NO,25659,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Mon,16,2,2020,-86.2325305,39.85846859999999
47887,3910,PHYSICAL-KNEE STRIKE,COMBATIVE SUSPECT,NO,UNREPORTED,IN COMPLIANCE,UNREPORTED,MALE,FEMALE,WHITE,999999,20,2020-06-08T19:00:00Z,91259,2020-06-08,19:00:00,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,UNREPORTED,"7718   EAGLE VALLEY PASS NA, INDIANAPOLIS, IN",ASSISTING OTHER AGENCY,NO,YES,NO,NO,25843,BLACK,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Mon,19,2,2020,-86.29633319999999,39.8088886
48213,3959,PHYSICAL-WEIGHT LEVERAGE,NON-COMPLIANT,YES,DEALING MARIJUANA,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,999999,2020-06-25T03:50:00Z,91265,2020-06-25,03:50:00,OPERATIONS DIVISION,SOUTHEAST DISTRICT,SE LATE SHIFT,UNREPORTED,"8808   BISON CLUB DRIVE, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,25978,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Thu,3,2,2020,-86.14628599999999,39.63732299999999
52826,3704,LESS LETHAL-BEAN BAG,COMBATIVE SUSPECT,NO,UNREPORTED,UNREPORTED,UNREPORTED,MALE,MALE,WHITE,999999,48,2020-11-23T21:37:00Z,91298,2020-11-23,21:37:00,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,"512 N GLADSTONE AVENUE, INDIANAPOLIS, IN",CALL FOR SERVICE,NO,NO,NO,NO,28046,WHITE,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Mon,21,4,2020,-86.09658999999999,39.7752
47919,1493,LESS LETHAL-PEPPERBALL,ASSAULTING OFFICER(S),NO,UNREPORTED,IN COMPLIANCE,UNREPORTED,MALE,MALE,WHITE,999999,999999,2020-05-30T23:00:00Z,91324,2020-05-30,23:00:00,ADMINISTRATION DIVISION,TRAINING BUREAU,NEXUS TRAINING SECTION,UNREPORTED,"300 N DELEWARE STREET, INDIANAPOLIS, IN",ERG INCIDENT,NO,NO,NO,NO,25859,UNREPORTED,UNREPORTED,999999,UNREPORTED,Sat,23,2,2020,-86.1544684,39.7712299
48414,4037,PHYSICAL-WEIGHT LEVERAGE,RESISTING ARREST,YES,RESISTING LAW ENFORCEMENT (M),IN COMPLIANCE,UNREPORTED,FEMALE,MALE,WHITE,999999,26,2020-07-05T17:50:00Z,91398,2020-07-05,17:50:00,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW MIDDLE SHIFT,UNREPORTED,"10930   E US HIGHWAY 136 HIGHWAY, INDIANAPOLIS, IN",ARREST,NO,NO,NO,NO,26112,BI-RACIAL,NO INJURIES NOTED OR VISIBLE,999999,NO INJURIES NOTED OR VISIBLE,Sun,17,3,2020,-86.3285719,39.8184684
48438,999999,PHYSICAL-JOINT/PRESSURE,RESISTING ARREST,YES,RESISTING LAW ENFORCEMENT (M),IN COMPLIANCE,UNREPORTED,UNREPORTED,MALE,UNREPORTED RACE,999999,35,2020-07-06T13:35:00Z,91399,2020-07-06,13:35:00,OPERATIONS DIVISION,NORTHWEST DISTRICT,NW LATE SHIFT,UNREPORTED,"5600 W 38TH STREET, INDIANAPOLIS, IN",ARREST,YES,NO,NO,NO,26129,BLACK,MINOR SCRAPES,999999,NO INJURIES NOTED OR VISIBLE,Mon,13,3,2020,-86.2589247,39.8237034
48583,3860,PHYSICAL-TAKE DOWN,RESISTING ARREST,YES,RESISTING LAW ENFORCEMENT (M),IN COMPLIANCE,UNREPORTED,MALE,MALE,BLACK,999999,26,2020-07-11T20:00:00Z,91400,2020-07-11,20:00:00,OPERATIONS DIVISION,NORTH DISTRICT,ND MIDDLE SHIFT,UNREPORTED,"9535   BROADWAY STREET, INDIANAPOLIS, IN",CALL FOR SERVICE,NO,NO,YES,NO,26211,BLACK,NO INJURIES NOTED OR VISIBLE,999999,MINOR SCRAPES,Sat,20,3,2020,-86.14713429999999,39.9260972
48576,3238,PHYSICAL-HANDCUFFING,NON-COMPLIANT,NO,UNREPORTED,IN COMPLIANCE,UNREPORTED,MALE,FEMALE,WHITE,999999,31,2020-07-11T03:42:00Z,91404,2020-07-11,03:42:00,OPERATIONS DIVISION,EAST DISTRICT,ED LATE SHIFT,UNREPORTED,"2050 E MICHIGAN STREET, INDIANAPOLIS, IN",CALL FOR SERVICE,YES,NO,NO,NO,26213,WHITE,MINOR SCRAPES,999999,UNREPORTED,Sat,3,3,2020,-86.12521029999999,39.7745589
48696,3063,PHYSICAL-WEIGHT LEVERAGE,RESISTING ARREST,YES,RESISTING LAW ENFORCEMENT (M),IN COMPLIANCE,UNREPORTED,MALE,FEMALE,BLACK,999999,29,NA,91408,2020-07-17,NA,OPERATIONS DIVISION,NORTH DISTRICT,ND DAY SHIFT,ND DAY SHIFT,"900 E 67TH STREET, INDIANAPOLIS, IN",CALL FOR SERVICE,YES,YES,YES,YES,26278,WHITE,MAJOR SCRAPES,999999,NO INJURIES NOTED OR VISIBLE,Fri,NA,NA,NA,-86.14267079999999,39.8774683
